timestamp,soil-moisture15-%,soil-moisture25-%,soil-moisture5-%,soil-salinity15-dS/m,soil-salinity25-dS/m,soil-salinity5-dS/m,soil-temperature15-C,soil-temperature25-C,soil-temperature5-C
2022-06-24 19:32:31.478000+00:00,,,,,,,29.94,28.384,26.014
2022-06-24 19:47:19.221000+00:00,32.217,23.18,7.944,,,,,,
2022-06-24 19:47:22.863000+00:00,,,,1863.603,1665.973,2967.218,,,
2022-06-24 19:47:26.500000+00:00,,,,,,,29.757,28.359,25.647
2022-06-24 20:02:26.429000+00:00,32.223,23.172,7.987,,,,,,
2022-06-24 20:02:30.056000+00:00,,,,1861.294,1666.266,2975.049,,,
2022-06-24 20:02:33.753000+00:00,,,,,,,29.519,28.359,25.285
2022-06-24 20:17:17.438000+00:00,32.211,23.164,8.025,,,,,,
2022-06-24 20:17:21.072000+00:00,,,,1859.001,1666.559,2947.435,,,
2022-06-24 20:17:24.719000+00:00,,,,,,,29.341,28.359,25.047
2022-06-24 20:32:27.467000+00:00,32.205,23.156,8.043,,,,,,
2022-06-24 20:32:31.096000+00:00,,,,1856.722,1666.209,2935.565,,,
2022-06-24 20:32:34.736000+00:00,,,,,,,29.209,28.333,24.861
2022-06-24 20:47:45.525000+00:00,32.169,23.164,8.078,,,,,,
2022-06-24 20:47:49.116000+00:00,,,,1852.213,1665.129,2911.558,,,
2022-06-24 20:47:52.758000+00:00,,,,,,,28.961,28.181,24.488
2022-06-24 20:47:56.393000+00:00,,,,,,,28.961,28.181,24.488
2022-06-24 21:02:23.542000+00:00,32.139,23.156,8.12,,,,,,
2022-06-24 21:02:27.131000+00:00,,,,1849.981,1665.275,2892.316,,,
2022-06-24 21:02:30.821000+00:00,,,,,,,28.813,28.181,24.282
2022-06-24 21:17:32.512000+00:00,32.096,23.152,8.146,,,,,,
2022-06-24 21:17:36.196000+00:00,,,,1847.762,1665.714,2873.799,,,
2022-06-24 21:17:39.795000+00:00,,,,,,,28.585,28.155,24.075
2022-06-24 21:32:41.532000+00:00,32.09,23.136,8.164,,,,,,
2022-06-24 21:32:45.181000+00:00,,,,1843.37,1666.298,2860.637,,,
2022-06-24 21:32:48.813000+00:00,,,,,,,28.499,28.155,23.863
2022-06-24 21:48:00.029000+00:00,32.078,23.14,8.199,,,,,,
2022-06-24 21:48:03.666000+00:00,,,,1839.036,1664.871,2838.859,,,
2022-06-24 21:48:07.317000+00:00,,,,,,,28.282,28.13,23.662
2022-06-24 22:02:58.381000+00:00,32.072,23.14,8.223,,,,,,
2022-06-24 22:03:02.019000+00:00,,,,1836.89,1664.871,2821.599,,,
2022-06-24 22:03:05.663000+00:00,,,,,,,28.03,27.952,23.45
2022-06-24 22:17:36.592000+00:00,32.036,23.123,8.244,,,,,,
2022-06-24 22:17:40.226000+00:00,,,,1834.759,1664.814,2818.866,,,
2022-06-24 22:17:43.876000+00:00,,,,,,,27.946,27.952,23.218
2022-06-24 22:33:00.324000+00:00,32.012,23.119,8.265,,,,,,
2022-06-24 22:33:03.917000+00:00,,,,1830.537,1663.74,2794.992,,,
2022-06-24 22:33:07.565000+00:00,,,,,,,27.772,27.901,22.991
2022-06-24 22:47:43.439000+00:00,32.0,23.123,8.286,,,,,,
2022-06-24 22:47:47.120000+00:00,,,,1826.37,1662.902,2783.343,,,
2022-06-24 22:47:50.711000+00:00,,,,,,,27.539,27.799,22.831
2022-06-24 23:02:29.648000+00:00,32.042,23.115,8.301,,,,,,
2022-06-24 23:02:33.292000+00:00,,,,1824.307,1663.337,2770.581,,,
2022-06-24 23:02:36.971000+00:00,,,,,,,27.392,27.748,22.599
2022-06-24 23:17:15.715000+00:00,32.042,23.099,8.322,,,,,,
2022-06-24 23:17:19.305000+00:00,,,,1822.259,1663.424,2741.205,,,
2022-06-24 23:17:22.951000+00:00,,,,,,,27.235,27.748,22.444
2022-06-24 23:31:55.536000+00:00,31.958,23.095,8.349,,,,,,
2022-06-24 23:31:59.131000+00:00,,,,1814.193,1662.645,2739.618,,,
2022-06-24 23:32:02.768000+00:00,,,,,,,27.159,27.621,22.237
2022-06-24 23:46:28.503000+00:00,31.934,23.095,8.376,,,,,,
2022-06-24 23:46:32.200000+00:00,,,,1812.209,1661.379,2727.315,,,
2022-06-24 23:46:35.792000+00:00,,,,,,,27.024,27.596,22.031
2022-06-25 00:01:39.765000+00:00,31.97,23.079,8.403,,,,,,
2022-06-25 00:01:43.407000+00:00,,,,1808.279,1661.523,2710.217,,,
2022-06-25 00:01:46.993000+00:00,,,,,,,26.694,27.545,21.85
2022-06-25 00:16:57.550000+00:00,31.928,23.091,8.415,,,,,,
2022-06-25 00:17:01.228000+00:00,,,,1808.279,1660.891,2686.668,,,
2022-06-25 00:17:04.823000+00:00,,,,,,,26.51,27.418,21.695
2022-06-25 00:32:04.761000+00:00,31.952,23.074,8.436,,,,,,
2022-06-25 00:32:08.399000+00:00,,,,1804.399,1660.835,2693.273,,,
2022-06-25 00:32:12.042000+00:00,,,,,,,26.503,27.341,21.618
2022-06-25 00:47:14.584000+00:00,31.88,23.058,8.463,,,,,,
2022-06-25 00:47:18.222000+00:00,,,,1800.57,1660.493,2673.734,,,
2022-06-25 00:47:21.913000+00:00,,,,,,,26.277,27.341,21.411
2022-06-25 01:02:40.803000+00:00,31.892,23.058,8.484,,,,,,
2022-06-25 01:02:44.435000+00:00,,,,1798.673,1659.72,2660.855,,,
2022-06-25 01:02:48.074000+00:00,,,,,,,26.045,27.163,21.23
2022-06-25 01:17:25.671000+00:00,31.874,23.054,8.49,,,,,,
2022-06-25 01:17:29.262000+00:00,,,,1796.789,1659.807,2652.558,,,
2022-06-25 01:17:32.949000+00:00,,,,,,,25.986,27.138,21.127
2022-06-25 01:32:15.826000+00:00,31.838,23.046,8.512,,,,,,
2022-06-25 01:32:19.458000+00:00,,,,1793.056,1659.123,2647.075,,,
2022-06-25 01:32:23.156000+00:00,,,,,,,25.93,27.113,20.972
2022-06-25 01:47:16.884000+00:00,31.856,23.054,8.545,,,,,,
2022-06-25 01:47:20.482000+00:00,,,,1791.208,1658.554,2644.412,,,
2022-06-25 01:47:24.176000+00:00,,,,,,,25.648,26.935,20.813
2022-06-25 02:02:46.686000+00:00,31.838,23.034,8.56,,,,,,
2022-06-25 02:02:50.315000+00:00,,,,1787.546,1657.873,2612.614,,,
2022-06-25 02:02:53.954000+00:00,,,,,,,25.567,26.935,20.585
2022-06-25 02:18:09.705000+00:00,31.754,23.013,8.594,,,,,,
2022-06-25 02:18:13.346000+00:00,,,,1783.93,1658.299,2611.703,,,
2022-06-25 02:18:16.981000+00:00,,,,,,,25.518,26.858,20.378
2022-06-25 02:32:44.955000+00:00,31.784,23.03,8.597,,,,,,
2022-06-25 02:32:48.543000+00:00,,,,1780.36,1656.77,2600.952,,,
2022-06-25 02:32:52.177000+00:00,,,,,,,25.328,26.731,20.327
2022-06-25 02:48:05.742000+00:00,31.754,23.009,8.615,,,,,,
2022-06-25 02:48:09.420000+00:00,,,,1778.589,1656.713,2589.356,,,
2022-06-25 02:48:13.016000+00:00,,,,,,,25.222,26.731,20.116
2022-06-25 03:02:57.999000+00:00,31.736,23.013,8.643,,,,,,
2022-06-25 03:03:01.587000+00:00,,,,1778.589,1656.234,2581.312,,,
2022-06-25 03:03:05.224000+00:00,,,,,,,25.11,26.629,19.987
2022-06-25 03:18:05.021000+00:00,31.742,23.009,8.649,,,,,,
2022-06-25 03:18:08.609000+00:00,,,,1773.351,1653.622,2565.572,,,
2022-06-25 03:18:12.243000+00:00,,,,,,,24.885,26.553,19.94
2022-06-25 03:33:07.803000+00:00,31.736,22.997,8.67,,,,,,
2022-06-25 03:33:07.851000+00:00,31.736,22.997,8.67,,,,,,
2022-06-25 03:33:11.441000+00:00,,,,1769.913,1653.568,2562.85,,,
2022-06-25 03:33:15.083000+00:00,,,,,,,24.875,26.528,19.811
2022-06-25 03:33:15.131000+00:00,,,,,,,24.875,26.528,19.811
2022-06-25 03:47:54.069000+00:00,31.694,22.985,8.692,,,,,,
2022-06-25 03:47:54.072000+00:00,31.694,22.985,8.692,,,,,,
2022-06-25 03:47:57.688000+00:00,,,,1776.833,1656.037,2562.772,,,
2022-06-25 03:48:01.284000+00:00,,,,,,,24.739,26.477,19.811
2022-06-25 03:48:01.334000+00:00,,,,,,,24.739,26.477,19.811
2022-06-25 04:02:43.022000+00:00,31.664,22.993,8.689,,,,,,
2022-06-25 04:02:43.078000+00:00,31.664,22.993,8.689,,,,,,
2022-06-25 04:02:46.659000+00:00,,,,1773.351,1656.178,2559.218,,,
2022-06-25 04:02:46.705000+00:00,,,,1773.351,1656.178,2559.218,,,
2022-06-25 04:02:50.355000+00:00,,,,,,,24.496,26.324,19.965
2022-06-25 04:02:50.357000+00:00,,,,,,,24.496,26.324,19.965
2022-06-25 04:18:03.047000+00:00,31.652,22.969,8.71,,,,,,
2022-06-25 04:18:03.088000+00:00,31.652,22.969,8.71,,,,,,
2022-06-25 04:18:06.671000+00:00,,,,1771.626,1656.121,2539.279,,,
2022-06-25 04:18:06.731000+00:00,,,,1771.626,1656.121,2539.279,,,
2022-06-25 04:18:10.323000+00:00,,,,,,,24.526,26.324,19.987
2022-06-25 04:33:12.869000+00:00,31.652,22.977,8.722,,,,,,
2022-06-25 04:33:12.920000+00:00,31.652,22.977,8.722,,,,,,
2022-06-25 04:33:16.510000+00:00,,,,1769.913,1655.782,2549.501,,,
2022-06-25 04:33:20.147000+00:00,,,,,,,24.491,26.166,20.172
2022-06-25 04:33:20.192000+00:00,,,,,,,24.491,26.166,20.172
2022-06-25 04:48:06.933000+00:00,31.616,22.969,8.759,,,,,,
2022-06-25 04:48:10.518000+00:00,,,,1768.209,1654.548,2550.027,,,
2022-06-25 04:48:10.570000+00:00,,,,1768.209,1654.548,2550.027,,,
2022-06-25 04:48:14.210000+00:00,,,,,,,24.384,26.141,20.451
2022-06-25 04:48:14.212000+00:00,,,,,,,24.384,26.141,20.451
2022-06-25 05:02:54.099000+00:00,31.622,22.94,8.753,,,,,,
2022-06-25 05:02:57.735000+00:00,,,,1766.517,1655.527,2548.373,,,
2022-06-25 05:02:57.785000+00:00,,,,1766.517,1655.527,2548.373,,,
2022-06-25 05:03:01.418000+00:00,,,,,,,24.249,26.095,20.895
2022-06-25 05:03:01.421000+00:00,,,,,,,24.249,26.095,20.895
2022-06-25 05:18:11.178000+00:00,31.634,22.957,8.753,,,,,,
2022-06-25 05:18:14.810000+00:00,,,,1764.833,1655.05,2564.772,,,
2022-06-25 05:18:14.861000+00:00,,,,1764.833,1655.05,2564.772,,,
2022-06-25 05:18:18.501000+00:00,,,,,,,24.16,25.994,21.205
2022-06-25 05:18:18.510000+00:00,,,,,,,24.16,25.994,21.205
2022-06-25 05:33:13.991000+00:00,31.55,22.94,8.756,,,,,,
2022-06-25 05:33:17.629000+00:00,,,,1763.163,1655.05,2562.065,,,
2022-06-25 05:33:17.634000+00:00,,,,1763.163,1655.05,2562.065,,,
2022-06-25 05:33:21.222000+00:00,,,,,,,24.102,25.917,21.747
2022-06-25 05:48:35.950000+00:00,31.604,22.92,8.75,,,,,,
2022-06-25 05:48:35.998000+00:00,31.604,22.92,8.75,,,,,,
2022-06-25 05:48:39.591000+00:00,,,,1761.501,1653.066,2587.47,,,
2022-06-25 05:48:39.646000+00:00,,,,1761.501,1653.066,2587.47,,,
2022-06-25 05:48:43.275000+00:00,,,,,,,24.001,25.917,22.186
2022-06-25 06:03:33.975000+00:00,31.586,22.924,8.738,,,,,,
2022-06-25 06:03:37.606000+00:00,,,,1758.209,1653.703,2588.635,,,
2022-06-25 06:03:37.663000+00:00,,,,1758.209,1653.703,2588.635,,,
2022-06-25 06:03:41.307000+00:00,,,,,,,23.935,25.765,22.444
2022-06-25 06:03:41.309000+00:00,,,,,,,23.935,25.765,22.444
2022-06-25 06:18:23.180000+00:00,31.562,22.912,8.738,,,,,,
2022-06-25 06:18:23.236000+00:00,31.562,22.912,8.738,,,,,,
2022-06-25 06:18:26.828000+00:00,,,,1759.849,1652.813,2599.309,,,
2022-06-25 06:18:26.877000+00:00,,,,1759.849,1652.813,2599.309,,,
2022-06-25 06:18:30.468000+00:00,,,,,,,23.986,25.714,22.831
2022-06-25 06:18:30.520000+00:00,,,,,,,23.986,25.714,22.831
2022-06-25 06:33:08.217000+00:00,31.538,22.896,8.732,,,,,,
2022-06-25 06:33:11.852000+00:00,,,,1758.209,1652.478,2610.997,,,
2022-06-25 06:33:11.903000+00:00,,,,1758.209,1652.478,2610.997,,,
2022-06-25 06:33:15.479000+00:00,,,,,,,23.969,25.714,23.27
2022-06-25 06:33:15.538000+00:00,,,,,,,23.969,25.714,23.27
2022-06-25 06:47:55.077000+00:00,31.526,22.904,8.695,,,,,,
2022-06-25 06:47:55.085000+00:00,31.526,22.904,8.695,,,,,,
2022-06-25 06:47:58.670000+00:00,,,,1756.576,1653.032,2634.858,,,
2022-06-25 06:47:58.726000+00:00,,,,1756.576,1653.032,2634.858,,,
2022-06-25 06:48:02.344000+00:00,,,,,,,23.968,25.689,24.096
2022-06-25 07:02:43.051000+00:00,31.508,22.888,8.695,,,,,,
2022-06-25 07:02:46.686000+00:00,,,,1756.576,1652.421,2654.221,,,
2022-06-25 07:02:46.744000+00:00,,,,1756.576,1652.421,2654.221,,,
2022-06-25 07:02:50.320000+00:00,,,,,,,23.836,25.536,24.922
2022-06-25 07:02:50.375000+00:00,,,,,,,23.836,25.536,24.922
2022-06-25 07:17:58.076000+00:00,31.502,22.867,8.627,,,,,,
2022-06-25 07:18:01.770000+00:00,,,,1756.576,1652.638,2713.336,,,
2022-06-25 07:18:05.352000+00:00,,,,,,,24.026,25.511,26.99
2022-06-25 07:18:05.396000+00:00,,,,,,,24.026,25.511,26.99
2022-06-25 07:32:58.297000+00:00,31.473,22.847,8.521,,,,,,
2022-06-25 07:32:58.342000+00:00,31.473,22.847,8.521,,,,,,
2022-06-25 07:33:01.933000+00:00,,,,1756.576,1652.442,2801.646,,,
2022-06-25 07:33:05.616000+00:00,,,,,,,24.048,25.505,28.894
2022-06-25 07:48:21.972000+00:00,31.502,22.843,8.421,,,,,,
2022-06-25 07:48:22.026000+00:00,31.502,22.843,8.421,,,,,,
2022-06-25 07:48:25.607000+00:00,,,,1756.576,1651.085,2883.599,,,
2022-06-25 07:48:29.238000+00:00,,,,,,,24.225,25.403,30.341
2022-06-25 08:03:09.317000+00:00,31.502,22.855,8.331,,,,,,
2022-06-25 08:03:18.786000+00:00,31.502,22.855,8.331,,,,,,
2022-06-25 08:05:11.133000+00:00,31.49,22.851,8.322,,,,,,
2022-06-25 08:05:14.781000+00:00,,,,1758.209,1651.969,2969.22,,,
2022-06-25 08:05:18.407000+00:00,,,,,,,24.454,25.327,31.815
2022-06-25 08:05:23.445000+00:00,,,,,,,24.454,25.327,31.815
2022-06-25 08:05:23.505000+00:00,,,,,,,24.454,25.327,31.815
2022-06-25 08:17:49.334000+00:00,31.473,22.839,8.229,,,,,,
2022-06-25 08:17:53.048000+00:00,,,,1758.209,1651.772,3051.659,,,
2022-06-25 08:17:56.607000+00:00,,,,,,,24.657,25.372,33.01
2022-06-25 08:32:55.362000+00:00,31.484,22.827,8.123,,,,,,
2022-06-25 08:32:58.989000+00:00,,,,1759.849,1652.047,3141.066,,,
2022-06-25 08:32:59.041000+00:00,,,,1759.849,1652.047,3141.066,,,
2022-06-25 08:33:02.694000+00:00,,,,,,,24.811,25.327,34.42
2022-06-25 08:48:16.378000+00:00,31.52,22.819,8.014,,,,,,
2022-06-25 08:48:20.011000+00:00,,,,1761.501,1651.653,3228.078,,,
2022-06-25 08:48:20.067000+00:00,,,,1761.501,1651.653,3228.078,,,
2022-06-25 08:48:23.659000+00:00,,,,,,,25.171,25.347,35.567
2022-06-25 08:48:23.719000+00:00,,,,,,,25.171,25.347,35.567
2022-06-25 09:03:31.212000+00:00,31.508,22.803,7.877,,,,,,
2022-06-25 09:03:34.848000+00:00,,,,1766.517,1651.181,3338.9,,,
2022-06-25 09:03:38.484000+00:00,,,,,,,25.494,25.327,37.016
2022-06-25 09:18:27.426000+00:00,31.52,22.795,7.764,,,,,,
2022-06-25 09:18:31.106000+00:00,,,,1766.517,1649.501,3418.1,,,
2022-06-25 09:18:34.703000+00:00,,,,,,,25.836,25.307,38.07
2022-06-25 09:33:40.254000+00:00,31.526,22.79,7.653,,,,,,
2022-06-25 09:33:43.897000+00:00,,,,1771.626,1649.501,3512.237,,,
2022-06-25 09:33:43.965000+00:00,,,,1771.626,1649.501,3512.237,,,
2022-06-25 09:33:47.531000+00:00,,,,,,,26.326,25.327,39.294
2022-06-25 09:33:47.601000+00:00,,,,,,,26.326,25.327,39.294
2022-06-25 09:49:06.468000+00:00,31.574,22.786,7.537,,,,,,
2022-06-25 09:49:06.508000+00:00,31.574,22.786,7.537,,,,,,
2022-06-25 09:49:10.151000+00:00,,,,1778.589,1649.773,3598.02,,,
2022-06-25 09:49:10.158000+00:00,,,,1778.589,1649.773,3598.02,,,
2022-06-25 09:49:13.735000+00:00,,,,,,,26.67,25.333,40.354
2022-06-25 09:49:13.810000+00:00,,,,,,,26.67,25.333,40.354
2022-06-25 10:04:01.488000+00:00,31.562,22.786,7.399,,,,,,
2022-06-25 10:04:01.557000+00:00,31.562,22.786,7.399,,,,,,
2022-06-25 10:04:05.123000+00:00,,,,1782.138,1649.637,3702.1,,,
2022-06-25 10:04:05.192000+00:00,,,,1782.138,1649.637,3702.1,,,
2022-06-25 10:04:08.775000+00:00,,,,,,,27.135,25.327,41.545
2022-06-25 10:18:34.318000+00:00,31.586,22.786,7.313,,,,,,
2022-06-25 10:18:34.383000+00:00,31.586,22.786,7.313,,,,,,
2022-06-25 10:18:37.966000+00:00,,,,1789.371,1650.182,3784.583,,,
2022-06-25 10:18:41.601000+00:00,,,,,,,27.551,25.383,42.278
2022-06-25 10:18:41.664000+00:00,,,,,,,27.551,25.383,42.278
2022-06-25 10:33:15.544000+00:00,31.61,22.766,7.2,,,,,,
2022-06-25 10:33:15.601000+00:00,31.61,22.766,7.2,,,,,,
2022-06-25 10:33:19.170000+00:00,,,,1796.789,1651.531,3869.389,,,
2022-06-25 10:33:19.236000+00:00,,,,1796.789,1651.531,3869.389,,,
2022-06-25 10:33:22.822000+00:00,,,,,,,27.855,25.511,43.209
2022-06-25 10:48:26.376000+00:00,31.658,22.79,7.104,,,,,,
2022-06-25 10:48:30.069000+00:00,,,,1804.399,1652.536,3939.729,,,
2022-06-25 10:48:33.647000+00:00,,,,,,,28.384,25.511,44.002
2022-06-25 11:03:40.585000+00:00,31.712,22.811,7.079,,,,,,
2022-06-25 11:03:40.652000+00:00,31.712,22.811,7.079,,,,,,
2022-06-25 11:03:44.224000+00:00,,,,1816.189,1653.682,3963.332,,,
2022-06-25 11:03:47.862000+00:00,,,,,,,28.771,25.612,43.597
2022-06-25 11:03:47.919000+00:00,,,,,,,28.771,25.612,43.597
2022-06-25 11:18:12.420000+00:00,31.826,22.867,7.15,,,,,,
2022-06-25 11:18:16.054000+00:00,,,,1830.537,1654.339,3902.829,,,
2022-06-25 11:18:16.122000+00:00,,,,1830.537,1654.339,3902.829,,,
2022-06-25 11:18:19.689000+00:00,,,,,,,29.192,25.714,41.985
2022-06-25 11:33:24.445000+00:00,32.03,22.993,7.115,,,,,,
2022-06-25 11:33:24.486000+00:00,32.03,22.993,7.115,,,,,,
2022-06-25 11:33:28.129000+00:00,,,,1845.56,1657.503,3920.051,,,
2022-06-25 11:33:31.720000+00:00,,,,,,,29.567,25.816,42.923
2022-06-25 11:48:52.473000+00:00,32.417,23.16,6.947,,,,,,
2022-06-25 11:48:52.524000+00:00,32.417,23.16,6.947,,,,,,
2022-06-25 11:48:56.120000+00:00,,,,1865.926,1658.593,4038.852,,,
2022-06-25 11:48:59.753000+00:00,,,,,,,29.864,25.917,44.761
2022-06-25 11:48:59.801000+00:00,,,,,,,29.864,25.917,44.761
2022-06-25 12:04:03.678000+00:00,32.991,23.377,6.966,,,,,,
2022-06-25 12:04:03.733000+00:00,32.991,23.377,6.966,,,,,,
2022-06-25 12:04:07.327000+00:00,,,,1890.049,1657.676,4050.594,,,
2022-06-25 12:04:10.960000+00:00,,,,,,,30.097,26.121,44.856
2022-06-25 12:04:11.016000+00:00,,,,,,,30.097,26.121,44.856
2022-06-25 12:19:03.704000+00:00,33.521,23.715,7.066,,,,,,
2022-06-25 12:19:07.343000+00:00,,,,1918.549,1652.328,4065.359,,,
2022-06-25 12:19:10.992000+00:00,,,,,,,30.541,26.141,44.951
2022-06-25 12:19:11.040000+00:00,,,,,,,30.541,26.141,44.951
2022-06-25 12:34:10.543000+00:00,34.106,24.085,7.285,,,,,,
2022-06-25 12:34:10.611000+00:00,34.106,24.085,7.285,,,,,,
2022-06-25 12:34:14.232000+00:00,,,,1943.524,1644.414,3984.263,,,
2022-06-25 12:34:14.236000+00:00,,,,1943.524,1644.414,3984.263,,,
2022-06-25 12:34:17.815000+00:00,,,,,,,30.799,26.324,43.571
2022-06-25 12:49:35.607000+00:00,34.564,24.471,7.545,,,,,,
2022-06-25 12:49:39.202000+00:00,,,,1970.113,1639.082,3881.753,,,
2022-06-25 12:49:39.259000+00:00,,,,1970.113,1639.082,3881.753,,,
2022-06-25 12:49:42.893000+00:00,,,,,,,31.214,26.477,42.967
2022-06-25 12:49:42.894000+00:00,,,,,,,31.214,26.477,42.967
2022-06-25 13:04:21.786000+00:00,34.95,24.903,7.681,,,,,,
2022-06-25 13:04:25.420000+00:00,,,,1988.8,1627.885,3868.959,,,
2022-06-25 13:04:25.482000+00:00,,,,1988.8,1627.885,3868.959,,,
2022-06-25 13:04:29.057000+00:00,,,,,,,31.305,26.528,43.639
2022-06-25 13:19:38.813000+00:00,35.307,25.302,8.084,,,,,,
2022-06-25 13:19:38.850000+00:00,35.307,25.302,8.084,,,,,,
2022-06-25 13:19:42.451000+00:00,,,,2008.292,1618.507,3708.104,,,
2022-06-25 13:19:46.089000+00:00,,,,,,,31.584,26.731,41.76
2022-06-25 13:34:48.644000+00:00,35.601,25.617,8.355,,,,,,
2022-06-25 13:34:52.282000+00:00,,,,2021.756,1612.169,3618.398,,,
2022-06-25 13:34:52.328000+00:00,,,,2021.756,1612.169,3618.398,,,
2022-06-25 13:34:55.923000+00:00,,,,,,,31.811,26.884,41.768
2022-06-25 13:34:55.974000+00:00,,,,,,,31.811,26.884,41.768
2022-06-25 13:49:38.842000+00:00,35.743,25.791,8.572,,,,,,
2022-06-25 13:49:38.897000+00:00,35.743,25.791,8.572,,,,,,
2022-06-25 13:49:42.487000+00:00,,,,2035.612,1607.571,3540.062,,,
2022-06-25 13:49:42.538000+00:00,,,,2035.612,1607.571,3540.062,,,
2022-06-25 13:49:46.122000+00:00,,,,,,,31.977,26.96,41.139
2022-06-25 13:49:46.185000+00:00,,,,,,,31.977,26.96,41.139
2022-06-25 14:04:22.870000+00:00,35.775,25.83,8.837,,,,,,
2022-06-25 14:04:22.914000+00:00,35.775,25.83,8.837,,,,,,
2022-06-25 14:04:26.569000+00:00,,,,2042.688,1607.641,3421.957,,,
2022-06-25 14:04:30.147000+00:00,,,,,,,32.209,27.163,40.026
2022-06-25 14:04:30.197000+00:00,,,,,,,32.209,27.163,40.026
2022-06-25 14:19:28.703000+00:00,35.781,25.83,9.093,,,,,,
2022-06-25 14:19:28.765000+00:00,35.781,25.83,9.093,,,,,,
2022-06-25 14:19:32.341000+00:00,,,,2049.868,1609.668,3324.209,,,
2022-06-25 14:19:32.403000+00:00,,,,2049.868,1609.668,3324.209,,,
2022-06-25 14:19:36.038000+00:00,,,,,,,32.389,27.341,38.957
2022-06-25 14:19:36.039000+00:00,,,,,,,32.389,27.341,38.957
2022-06-25 14:34:50.727000+00:00,35.968,25.878,9.358,,,,,,
2022-06-25 14:34:50.777000+00:00,35.968,25.878,9.358,,,,,,
2022-06-25 14:34:54.359000+00:00,,,,2057.152,1608.75,3217.849,,,
2022-06-25 14:34:57.999000+00:00,,,,,,,32.371,27.519,38.491
2022-06-25 14:34:58.058000+00:00,,,,,,,32.371,27.519,38.491
2022-06-25 14:49:30.789000+00:00,36.143,26.0,9.441,,,,,,
2022-06-25 14:49:34.380000+00:00,,,,2072.042,1608.029,3251.542,,,
2022-06-25 14:49:38.025000+00:00,,,,,,,32.375,27.596,39.63
2022-06-25 15:04:20.776000+00:00,36.195,26.07,9.6,,,,,,
2022-06-25 15:04:24.418000+00:00,,,,2075.828,1607.237,3203.746,,,
2022-06-25 15:04:28.051000+00:00,,,,,,,32.527,27.748,39.552
2022-06-25 15:04:28.093000+00:00,,,,,,,32.527,27.748,39.552
2022-06-25 15:19:29.981000+00:00,36.312,26.127,9.824,,,,,,
2022-06-25 15:19:33.617000+00:00,,,,2087.365,1606.598,3131.212,,,
2022-06-25 15:19:33.671000+00:00,,,,2087.365,1606.598,3131.212,,,
2022-06-25 15:19:37.247000+00:00,,,,,,,32.602,27.926,38.905
2022-06-25 15:19:37.320000+00:00,,,,,,,32.602,27.926,38.905
2022-06-25 15:34:45.034000+00:00,36.481,26.245,10.067,,,,,,
2022-06-25 15:34:45.077000+00:00,36.481,26.245,10.067,,,,,,
2022-06-25 15:34:48.756000+00:00,,,,2099.151,1603.415,3046.535,,,
2022-06-25 15:34:52.308000+00:00,,,,,,,32.626,28.022,38.672
2022-06-25 15:49:39.040000+00:00,36.676,26.422,10.402,,,,,,
2022-06-25 15:49:42.671000+00:00,,,,2111.201,1599.951,2926.688,,,
2022-06-25 15:49:42.718000+00:00,,,,2111.201,1599.951,2926.688,,,
2022-06-25 15:49:46.307000+00:00,,,,,,,32.637,28.155,37.637
2022-06-25 15:49:46.368000+00:00,,,,,,,32.637,28.155,37.637
2022-06-25 16:04:53.053000+00:00,36.833,26.599,10.824,,,,,,
2022-06-25 16:04:53.112000+00:00,36.833,26.599,10.824,,,,,,
2022-06-25 16:04:56.692000+00:00,,,,2123.517,1595.723,2746.107,,,
2022-06-25 16:04:56.750000+00:00,,,,2123.517,1595.723,2746.107,,,
2022-06-25 16:05:00.328000+00:00,,,,,,,32.605,28.359,36.188
2022-06-25 16:20:02.115000+00:00,36.997,26.785,11.35,,,,,,
2022-06-25 16:20:02.119000+00:00,36.997,26.785,11.35,,,,,,
2022-06-25 16:20:05.703000+00:00,,,,2123.517,1591.376,2530.803,,,
2022-06-25 16:20:09.352000+00:00,,,,,,,32.831,28.415,34.454
2022-06-25 16:20:09.399000+00:00,,,,,,,32.831,28.415,34.454
2022-06-25 16:34:53.955000+00:00,37.195,26.95,11.92,,,,,,
2022-06-25 16:34:57.543000+00:00,,,,2136.106,1587.691,2300.028,,,
2022-06-25 16:34:57.605000+00:00,,,,2136.106,1587.691,2300.028,,,
2022-06-25 16:35:01.180000+00:00,,,,,,,32.663,28.543,33.38
2022-06-25 16:35:01.239000+00:00,,,,,,,32.663,28.543,33.38
2022-06-25 16:49:42.923000+00:00,37.373,27.098,12.435,,,,,,
2022-06-25 16:49:46.555000+00:00,,,,2144.652,1585.14,2279.82,,,
2022-06-25 16:49:46.623000+00:00,,,,2144.652,1585.14,2279.82,,,
2022-06-25 16:49:50.199000+00:00,,,,,,,32.629,28.613,32.895
2022-06-25 16:49:50.256000+00:00,,,,,,,32.629,28.613,32.895
2022-06-25 17:04:17.007000+00:00,37.459,27.214,12.908,,,,,,
2022-06-25 17:04:20.583000+00:00,,,,2148.973,1581.793,2263.502,,,
2022-06-25 17:04:20.628000+00:00,,,,2148.973,1581.793,2263.502,,,
2022-06-25 17:04:24.223000+00:00,,,,,,,32.606,28.746,32.228
2022-06-25 17:19:10.957000+00:00,37.631,27.336,13.411,,,,,,
2022-06-25 17:19:14.599000+00:00,,,,2148.973,1579.472,2255.449,,,
