timestamp,Conductivity0-μS/cm,RDO0-mg/l,TSS0-mg/l,Turbidity0-NTU
2022-08-07 20:47:47.406000+00:00,737.05,7.55,0.0,
2022-08-07 20:47:47.442000+00:00,737.05,7.55,0.0,
2022-08-07 20:47:51.107000+00:00,,,,0.0
2022-08-07 20:47:55.151000+00:00,,,,0.0
2022-08-07 20:47:59.184000+00:00,,,,0.0
2022-08-07 21:17:22.622000+00:00,743.59,7.52,0.0,
2022-08-07 21:17:22.636000+00:00,743.59,7.52,0.0,
2022-08-07 21:17:26.605000+00:00,743.59,7.52,0.0,
2022-08-07 21:17:30.659000+00:00,743.59,7.52,0.0,
2022-08-07 21:17:34.325000+00:00,,,,0.0
2022-08-07 21:17:34.366000+00:00,,,,0.0
2022-08-07 21:17:38.389000+00:00,,,,0.0
2022-08-07 21:17:38.393000+00:00,,,,0.0
2022-08-07 21:17:42.432000+00:00,,,,0.0
2022-08-07 21:32:31.438000+00:00,741.95,7.6,0.0,
2022-08-07 21:32:35.468000+00:00,741.95,7.6,0.0,
2022-08-07 21:32:39.447000+00:00,741.95,7.6,0.0,
2022-08-07 21:32:39.497000+00:00,741.95,7.6,0.0,
2022-08-07 21:32:43.197000+00:00,,,,0.0
2022-08-07 21:32:43.217000+00:00,,,,0.0
2022-08-07 21:32:47.222000+00:00,,,,0.0
2022-08-07 21:32:51.254000+00:00,,,,0.0
2022-08-07 21:47:38.591000+00:00,738.52,7.72,3.83,
2022-08-07 21:47:38.637000+00:00,738.52,7.72,3.83,
2022-08-07 21:47:42.629000+00:00,738.52,7.72,3.83,
2022-08-07 21:47:42.665000+00:00,738.52,7.72,3.83,
2022-08-07 21:47:46.718000+00:00,738.52,7.72,3.83,
2022-08-07 21:47:50.387000+00:00,,,,5.478
2022-08-07 21:47:54.422000+00:00,,,,5.478
2022-08-07 21:47:58.402000+00:00,,,,5.478
2022-08-07 22:02:14.441000+00:00,749.29,7.42,2.48,
2022-08-07 22:02:18.484000+00:00,749.29,7.42,2.48,
2022-08-07 22:02:22.487000+00:00,749.29,7.42,2.48,
2022-08-07 22:02:26.221000+00:00,,,,3.549
2022-08-07 22:02:26.227000+00:00,,,,3.549
2022-08-07 22:02:30.214000+00:00,,,,3.549
2022-08-07 22:02:30.247000+00:00,,,,3.549
2022-08-07 22:02:34.269000+00:00,,,,3.549
2022-08-07 22:02:34.304000+00:00,,,,3.549
2022-08-07 22:17:02.640000+00:00,744.03,7.38,3.95,
2022-08-07 22:17:06.649000+00:00,744.03,7.38,3.95,
2022-08-07 22:17:06.696000+00:00,744.03,7.38,3.95,
2022-08-07 22:17:10.689000+00:00,744.03,7.38,3.95,
2022-08-07 22:17:14.425000+00:00,,,,5.648
2022-08-07 22:17:18.444000+00:00,,,,5.648
2022-08-07 22:17:22.432000+00:00,,,,5.648
2022-08-07 22:31:57.678000+00:00,742.04,7.43,2.58,
2022-08-07 22:32:01.669000+00:00,742.04,7.43,2.58,
2022-08-07 22:32:01.705000+00:00,742.04,7.43,2.58,
2022-08-07 22:32:05.718000+00:00,742.04,7.43,2.58,
2022-08-07 22:32:09.430000+00:00,,,,3.682
2022-08-07 22:32:09.439000+00:00,,,,3.682
2022-08-07 22:32:13.431000+00:00,,,,3.682
2022-08-07 22:32:13.464000+00:00,,,,3.682
2022-08-07 22:32:17.497000+00:00,,,,3.682
2022-08-07 22:46:48.685000+00:00,738.22,7.44,0.08,
2022-08-07 22:46:52.728000+00:00,738.22,7.44,0.08,
2022-08-07 22:46:56.749000+00:00,738.22,7.44,0.08,
2022-08-07 22:47:00.456000+00:00,,,,0.112
2022-08-07 22:47:04.477000+00:00,,,,0.112
2022-08-07 22:47:08.509000+00:00,,,,0.112
2022-08-07 23:01:21.507000+00:00,732.08,7.27,0.0,
2022-08-07 23:01:25.515000+00:00,732.08,7.27,0.0,
2022-08-07 23:01:25.566000+00:00,732.08,7.27,0.0,
2022-08-07 23:01:29.542000+00:00,732.08,7.27,0.0,
2022-08-07 23:01:29.584000+00:00,732.08,7.27,0.0,
2022-08-07 23:01:33.297000+00:00,,,,0.0
2022-08-07 23:01:33.298000+00:00,,,,0.0
2022-08-07 23:01:37.307000+00:00,,,,0.0
2022-08-07 23:01:37.318000+00:00,,,,0.0
2022-08-07 23:01:41.345000+00:00,,,,0.0
2022-08-07 23:16:10.715000+00:00,734.19,7.35,0.0,
2022-08-07 23:16:10.726000+00:00,734.19,7.35,0.0,
2022-08-07 23:16:14.756000+00:00,734.19,7.35,0.0,
2022-08-07 23:16:14.759000+00:00,734.19,7.35,0.0,
2022-08-07 23:16:18.758000+00:00,734.19,7.35,0.0,
2022-08-07 23:16:22.479000+00:00,,,,0.0
2022-08-07 23:16:26.480000+00:00,,,,0.0
2022-08-07 23:16:30.544000+00:00,,,,0.0
2022-08-08 01:32:09.687000+00:00,732.05,7.42,0.0,
2022-08-08 01:32:09.688000+00:00,732.05,7.42,0.0,
2022-08-08 01:32:13.707000+00:00,732.05,7.42,0.0,
2022-08-08 01:32:17.759000+00:00,732.05,7.42,0.0,
2022-08-08 01:32:17.761000+00:00,732.05,7.42,0.0,
2022-08-08 01:32:21.435000+00:00,,,,0.0
2022-08-08 01:32:21.440000+00:00,,,,0.0
2022-08-08 01:32:25.462000+00:00,,,,0.0
2022-08-08 01:32:29.488000+00:00,,,,0.0
2022-08-08 05:47:04.133000+00:00,739.12,7.23,0.0,
2022-08-08 05:47:04.143000+00:00,739.12,7.23,0.0,
2022-08-08 05:47:08.118000+00:00,739.12,7.23,0.0,
2022-08-08 05:47:08.156000+00:00,739.12,7.23,0.0,
2022-08-08 05:47:12.193000+00:00,739.12,7.23,0.0,
2022-08-08 05:47:15.906000+00:00,,,,0.0
2022-08-08 05:47:19.923000+00:00,,,,0.0
2022-08-08 05:47:23.949000+00:00,,,,0.0
2022-08-08 06:01:56.973000+00:00,730.98,7.28,0.0,
2022-08-08 06:02:00.993000+00:00,730.98,7.28,0.0,
2022-08-08 06:02:04.992000+00:00,730.98,7.28,0.0,
2022-08-08 06:02:05.028000+00:00,730.98,7.28,0.0,
2022-08-08 06:02:08.726000+00:00,,,,0.0
2022-08-08 06:02:08.727000+00:00,,,,0.0
2022-08-08 06:02:12.718000+00:00,,,,0.0
2022-08-08 06:02:16.746000+00:00,,,,0.0
2022-08-08 06:02:16.782000+00:00,,,,0.0
2022-08-08 06:16:35.137000+00:00,730.96,7.27,0.0,
2022-08-08 06:16:35.167000+00:00,730.96,7.27,0.0,
2022-08-08 06:16:39.185000+00:00,730.96,7.27,0.0,
2022-08-08 06:16:43.194000+00:00,730.96,7.27,0.0,
2022-08-08 06:16:46.934000+00:00,,,,0.0
2022-08-08 06:16:46.935000+00:00,,,,0.0
2022-08-08 06:16:50.913000+00:00,,,,0.0
2022-08-08 06:16:50.945000+00:00,,,,0.0
2022-08-08 06:16:54.949000+00:00,,,,0.0
2022-08-08 06:31:30.156000+00:00,734.4,7.25,0.0,
2022-08-08 06:31:34.209000+00:00,734.4,7.25,0.0,
2022-08-08 06:31:38.230000+00:00,734.4,7.25,0.0,
2022-08-08 06:31:41.955000+00:00,,,,0.0
2022-08-08 06:31:41.957000+00:00,,,,0.0
2022-08-08 06:31:45.942000+00:00,,,,0.0
2022-08-08 06:31:49.973000+00:00,,,,0.0
2022-08-08 06:46:08.183000+00:00,736.32,7.25,0.0,
2022-08-08 06:46:08.197000+00:00,736.32,7.25,0.0,
2022-08-08 06:46:12.231000+00:00,736.32,7.25,0.0,
2022-08-08 06:46:12.232000+00:00,736.32,7.25,0.0,
2022-08-08 06:46:16.225000+00:00,736.32,7.25,0.0,
2022-08-08 06:46:16.264000+00:00,736.32,7.25,0.0,
2022-08-08 06:46:19.911000+00:00,,,,0.0
2022-08-08 06:46:19.957000+00:00,,,,0.0
2022-08-08 06:46:23.974000+00:00,,,,0.0
2022-08-08 06:46:23.981000+00:00,,,,0.0
2022-08-08 06:46:27.986000+00:00,,,,0.0
2022-08-08 06:46:28.014000+00:00,,,,0.0
2022-08-08 07:34:31.277000+00:00,724.62,7.28,0.0,
2022-08-08 07:34:31.278000+00:00,724.62,7.28,0.0,
2022-08-08 07:34:35.286000+00:00,724.62,7.28,0.0,
2022-08-08 07:34:35.298000+00:00,724.62,7.28,0.0,
2022-08-08 07:34:39.329000+00:00,724.62,7.28,0.0,
2022-08-08 07:34:43.031000+00:00,,,,0.0
2022-08-08 07:34:43.037000+00:00,,,,0.0
2022-08-08 07:34:47.023000+00:00,,,,0.0
2022-08-08 07:34:47.061000+00:00,,,,0.0
2022-08-08 07:34:51.086000+00:00,,,,0.0
2022-08-08 07:36:03.202000+00:00,721.43,7.33,0.0,
2022-08-08 07:36:03.253000+00:00,721.43,7.33,0.0,
2022-08-08 07:36:07.266000+00:00,721.43,7.33,0.0,
2022-08-08 07:36:11.292000+00:00,721.43,7.33,0.0,
2022-08-08 07:36:15.006000+00:00,,,,0.0
2022-08-08 07:36:15.007000+00:00,,,,0.0
2022-08-08 07:36:19.001000+00:00,,,,0.0
2022-08-08 07:36:23.063000+00:00,,,,0.0
2022-08-08 07:47:04.043000+00:00,723.15,7.35,0.0,
2022-08-08 07:47:04.056000+00:00,723.15,7.35,0.0,
2022-08-08 07:47:08.079000+00:00,723.15,7.35,0.0,
2022-08-08 07:47:08.080000+00:00,723.15,7.35,0.0,
2022-08-08 07:47:12.107000+00:00,723.15,7.35,0.0,
2022-08-08 07:47:12.119000+00:00,723.15,7.35,0.0,
2022-08-08 07:47:15.828000+00:00,,,,0.0
2022-08-08 07:47:19.845000+00:00,,,,0.0
2022-08-08 07:47:19.846000+00:00,,,,0.0
2022-08-08 07:47:23.874000+00:00,,,,0.0
2022-08-08 08:02:32.029000+00:00,715.61,7.38,0.0,
2022-08-08 08:02:32.082000+00:00,715.61,7.38,0.0,
2022-08-08 08:02:36.064000+00:00,715.61,7.38,0.0,
2022-08-08 08:02:36.103000+00:00,715.61,7.38,0.0,
2022-08-08 08:02:40.132000+00:00,715.61,7.38,0.0,
2022-08-08 08:02:43.818000+00:00,,,,0.0
2022-08-08 08:02:43.851000+00:00,,,,0.0
2022-08-08 08:02:47.866000+00:00,,,,0.0
2022-08-08 08:02:47.867000+00:00,,,,0.0
2022-08-08 08:02:51.883000+00:00,,,,0.0
2022-08-08 08:02:51.890000+00:00,,,,0.0
2022-08-08 08:17:46.289000+00:00,718.28,7.4,0.0,
2022-08-08 08:17:46.295000+00:00,718.28,7.4,0.0,
2022-08-08 08:17:50.316000+00:00,718.28,7.4,0.0,
2022-08-08 08:17:50.317000+00:00,718.28,7.4,0.0,
2022-08-08 08:17:54.305000+00:00,718.28,7.4,0.0,
2022-08-08 08:17:58.044000+00:00,,,,0.0
2022-08-08 08:18:02.064000+00:00,,,,0.0
2022-08-08 08:18:02.066000+00:00,,,,0.0
2022-08-08 08:18:06.069000+00:00,,,,0.0
2022-08-08 08:33:04.308000+00:00,712.16,7.46,0.0,
2022-08-08 08:33:08.312000+00:00,712.16,7.46,0.0,
2022-08-08 08:33:08.323000+00:00,712.16,7.46,0.0,
2022-08-08 08:33:12.360000+00:00,712.16,7.46,0.0,
2022-08-08 08:33:16.067000+00:00,,,,0.0
2022-08-08 08:33:20.082000+00:00,,,,0.0
2022-08-08 08:33:20.092000+00:00,,,,0.0
2022-08-08 08:33:24.105000+00:00,,,,0.0
2022-08-08 08:48:14.314000+00:00,709.3,7.51,0.0,
2022-08-08 08:48:14.322000+00:00,709.3,7.51,0.0,
2022-08-08 08:48:18.292000+00:00,709.3,7.51,0.0,
2022-08-08 08:48:18.348000+00:00,709.3,7.51,0.0,
2022-08-08 08:48:22.340000+00:00,709.3,7.51,0.0,
2022-08-08 08:48:26.057000+00:00,,,,0.0
2022-08-08 08:48:26.069000+00:00,,,,0.0
2022-08-08 08:48:30.049000+00:00,,,,0.0
2022-08-08 08:48:30.105000+00:00,,,,0.0
2022-08-08 08:48:34.135000+00:00,,,,0.0
2022-08-08 09:02:49.089000+00:00,702.94,7.53,0.0,
2022-08-08 09:02:53.150000+00:00,702.94,7.53,0.0,
2022-08-08 09:02:57.163000+00:00,702.94,7.53,0.0,
2022-08-08 09:02:57.182000+00:00,702.94,7.53,0.0,
2022-08-08 09:03:00.887000+00:00,,,,0.0
2022-08-08 09:03:00.900000+00:00,,,,0.0
2022-08-08 09:03:04.905000+00:00,,,,0.0
2022-08-08 09:03:08.955000+00:00,,,,0.0
2022-08-08 09:03:08.958000+00:00,,,,0.0
2022-08-08 09:17:32.341000+00:00,699.27,7.57,0.0,
2022-08-08 09:17:36.367000+00:00,699.27,7.57,0.0,
2022-08-08 09:17:36.373000+00:00,699.27,7.57,0.0,
2022-08-08 09:17:40.381000+00:00,699.27,7.57,0.0,
2022-08-08 09:17:44.110000+00:00,,,,0.0
2022-08-08 09:17:48.082000+00:00,,,,0.0
2022-08-08 09:17:48.139000+00:00,,,,0.0
2022-08-08 09:17:52.159000+00:00,,,,0.0
2022-08-08 09:32:23.321000+00:00,696.99,7.63,0.0,
2022-08-08 09:32:23.341000+00:00,696.99,7.63,0.0,
2022-08-08 09:32:27.363000+00:00,696.99,7.63,0.0,
2022-08-08 09:32:27.369000+00:00,696.99,7.63,0.0,
2022-08-08 09:32:31.401000+00:00,696.99,7.63,0.0,
2022-08-08 09:32:35.069000+00:00,,,,0.0
2022-08-08 09:32:39.114000+00:00,,,,0.0
2022-08-08 09:32:39.124000+00:00,,,,0.0
2022-08-08 09:32:43.134000+00:00,,,,0.0
2022-08-08 09:32:43.162000+00:00,,,,0.0
2022-08-08 09:47:34.364000+00:00,696.62,7.67,0.0,
2022-08-08 09:47:38.392000+00:00,696.62,7.67,0.0,
2022-08-08 09:47:38.393000+00:00,696.62,7.67,0.0,
2022-08-08 09:47:42.410000+00:00,696.62,7.67,0.0,
2022-08-08 09:47:46.115000+00:00,,,,0.0
2022-08-08 09:47:50.152000+00:00,,,,0.0
2022-08-08 09:47:54.149000+00:00,,,,0.0
2022-08-08 10:02:54.174000+00:00,689.39,7.68,0.0,
2022-08-08 10:02:58.187000+00:00,689.39,7.68,0.0,
2022-08-08 10:03:02.224000+00:00,689.39,7.68,0.0,
2022-08-08 10:03:05.942000+00:00,,,,0.0
2022-08-08 10:03:05.956000+00:00,,,,0.0
2022-08-08 10:03:09.942000+00:00,,,,0.0
2022-08-08 10:03:09.982000+00:00,,,,0.0
2022-08-08 10:03:14.015000+00:00,,,,0.0
2022-08-08 10:03:14.024000+00:00,,,,0.0
2022-08-08 10:18:15.178000+00:00,688.03,7.71,0.0,
2022-08-08 10:18:15.233000+00:00,688.03,7.71,0.0,
2022-08-08 10:18:19.243000+00:00,688.03,7.71,0.0,
2022-08-08 10:18:19.244000+00:00,688.03,7.71,0.0,
2022-08-08 10:18:23.268000+00:00,688.03,7.71,0.0,
2022-08-08 10:18:26.979000+00:00,,,,0.0
2022-08-08 10:18:30.958000+00:00,,,,0.0
2022-08-08 10:18:35.029000+00:00,,,,0.0
2022-08-08 10:18:35.030000+00:00,,,,0.0
2022-08-08 10:33:00.382000+00:00,681.14,7.88,0.6,
2022-08-08 10:33:00.408000+00:00,681.14,7.88,0.6,
2022-08-08 10:33:04.440000+00:00,681.14,7.88,0.6,
2022-08-08 10:33:08.450000+00:00,681.14,7.88,0.6,
2022-08-08 10:33:12.118000+00:00,,,,0.864
2022-08-08 10:33:12.170000+00:00,,,,0.864
2022-08-08 10:33:16.163000+00:00,,,,0.864
2022-08-08 10:33:16.187000+00:00,,,,0.864
2022-08-08 10:33:20.205000+00:00,,,,0.864
2022-08-08 10:48:22.245000+00:00,684.97,7.78,0.88,
2022-08-08 10:48:26.271000+00:00,684.97,7.78,0.88,
2022-08-08 10:48:30.291000+00:00,684.97,7.78,0.88,
2022-08-08 10:48:34.002000+00:00,,,,1.256
2022-08-08 10:48:34.006000+00:00,,,,1.256
2022-08-08 10:48:38.013000+00:00,,,,1.256
2022-08-08 10:48:38.025000+00:00,,,,1.256
2022-08-08 10:48:42.040000+00:00,,,,1.256
2022-08-08 10:48:42.052000+00:00,,,,1.256
2022-08-08 11:03:47.444000+00:00,689.44,7.96,0.0,
2022-08-08 11:03:47.445000+00:00,689.44,7.96,0.0,
2022-08-08 11:03:51.465000+00:00,689.44,7.96,0.0,
2022-08-08 11:03:51.467000+00:00,689.44,7.96,0.0,
2022-08-08 11:03:55.457000+00:00,689.44,7.96,0.0,
2022-08-08 11:03:55.501000+00:00,689.44,7.96,0.0,
2022-08-08 11:03:59.192000+00:00,,,,0.0
2022-08-08 11:04:03.225000+00:00,,,,0.0
2022-08-08 11:04:03.229000+00:00,,,,0.0
2022-08-08 11:04:07.242000+00:00,,,,0.0
2022-08-08 11:04:07.270000+00:00,,,,0.0
2022-08-08 11:18:34.470000+00:00,685.95,7.73,0.0,
2022-08-08 11:18:38.429000+00:00,685.95,7.73,0.0,
2022-08-08 11:18:38.480000+00:00,685.95,7.73,0.0,
2022-08-08 11:18:42.489000+00:00,685.95,7.73,0.0,
2022-08-08 11:18:42.509000+00:00,685.95,7.73,0.0,
2022-08-08 11:18:46.225000+00:00,,,,0.0
2022-08-08 11:18:46.227000+00:00,,,,0.0
2022-08-08 11:18:50.193000+00:00,,,,0.0
2022-08-08 11:18:50.260000+00:00,,,,0.0
2022-08-08 11:18:54.240000+00:00,,,,0.0
2022-08-08 11:33:48.472000+00:00,689.02,7.76,0.0,
2022-08-08 11:33:48.485000+00:00,689.02,7.76,0.0,
2022-08-08 11:33:52.465000+00:00,689.02,7.76,0.0,
2022-08-08 11:33:52.501000+00:00,689.02,7.76,0.0,
2022-08-08 11:33:56.488000+00:00,689.02,7.76,0.0,
2022-08-08 11:33:56.572000+00:00,689.02,7.76,0.0,
2022-08-08 11:34:00.223000+00:00,,,,0.0
2022-08-08 11:34:00.249000+00:00,,,,0.0
2022-08-08 11:34:04.253000+00:00,,,,0.0
2022-08-08 11:34:08.262000+00:00,,,,0.0
2022-08-08 11:48:58.476000+00:00,688.83,7.63,0.0,
2022-08-08 11:48:58.502000+00:00,688.83,7.63,0.0,
2022-08-08 11:49:02.527000+00:00,688.83,7.63,0.0,
2022-08-08 11:49:02.530000+00:00,688.83,7.63,0.0,
2022-08-08 11:49:06.560000+00:00,688.83,7.63,0.0,
2022-08-08 11:49:10.261000+00:00,,,,0.0
2022-08-08 11:49:10.264000+00:00,,,,0.0
2022-08-08 11:49:14.251000+00:00,,,,0.0
2022-08-08 11:49:14.280000+00:00,,,,0.0
2022-08-08 11:49:18.328000+00:00,,,,0.0
2022-08-08 12:03:49.348000+00:00,685.71,7.47,0.0,
2022-08-08 12:03:53.328000+00:00,685.71,7.47,0.0,
2022-08-08 12:03:57.361000+00:00,685.71,7.47,0.0,
2022-08-08 12:04:01.094000+00:00,,,,0.0
2022-08-08 12:04:01.096000+00:00,,,,0.0
2022-08-08 12:04:05.105000+00:00,,,,0.0
2022-08-08 12:04:05.109000+00:00,,,,0.0
2022-08-08 12:04:09.154000+00:00,,,,0.0
2022-08-08 12:04:09.155000+00:00,,,,0.0
2022-08-08 12:18:55.372000+00:00,685.83,7.44,0.0,
2022-08-08 12:18:59.373000+00:00,685.83,7.44,0.0,
2022-08-08 12:18:59.376000+00:00,685.83,7.44,0.0,
2022-08-08 12:19:03.390000+00:00,685.83,7.44,0.0,
2022-08-08 12:19:07.076000+00:00,,,,0.0
2022-08-08 12:19:07.108000+00:00,,,,0.0
2022-08-08 12:19:11.118000+00:00,,,,0.0
2022-08-08 12:19:15.143000+00:00,,,,0.0
2022-08-08 12:19:15.157000+00:00,,,,0.0
2022-08-08 12:34:20.520000+00:00,683.64,7.47,0.12,
2022-08-08 12:34:24.571000+00:00,683.64,7.47,0.12,
2022-08-08 12:34:28.601000+00:00,683.64,7.47,0.12,
2022-08-08 12:34:32.287000+00:00,,,,0.174
2022-08-08 12:34:36.329000+00:00,,,,0.174
2022-08-08 12:34:40.342000+00:00,,,,0.174
2022-08-08 12:49:11.380000+00:00,675.94,7.47,0.0,
2022-08-08 12:49:15.388000+00:00,675.94,7.47,0.0,
2022-08-08 12:49:19.418000+00:00,675.94,7.47,0.0,
2022-08-08 12:49:23.099000+00:00,,,,0.0
2022-08-08 12:49:27.150000+00:00,,,,0.0
2022-08-08 12:49:31.191000+00:00,,,,0.0
2022-08-08 13:04:05.583000+00:00,674.57,7.46,0.0,
2022-08-08 13:04:09.590000+00:00,674.57,7.46,0.0,
2022-08-08 13:04:13.628000+00:00,674.57,7.46,0.0,
2022-08-08 13:04:17.351000+00:00,,,,0.0
2022-08-08 13:04:21.329000+00:00,,,,0.0
2022-08-08 13:04:25.401000+00:00,,,,0.0
2022-08-08 13:19:16.422000+00:00,672.92,7.49,0.0,
2022-08-08 13:19:20.468000+00:00,672.92,7.49,0.0,
2022-08-08 13:19:24.468000+00:00,672.92,7.49,0.0,
2022-08-08 13:19:28.178000+00:00,,,,0.0
2022-08-08 13:19:32.166000+00:00,,,,0.0
2022-08-08 13:19:36.225000+00:00,,,,0.0
2022-08-08 13:34:07.603000+00:00,674.74,7.56,0.0,
2022-08-08 13:34:11.624000+00:00,674.74,7.56,0.0,
2022-08-08 13:34:15.675000+00:00,674.74,7.56,0.0,
2022-08-08 13:34:19.384000+00:00,,,,0.0
2022-08-08 13:34:23.403000+00:00,,,,0.0
2022-08-08 13:34:27.424000+00:00,,,,0.0
2022-08-08 13:48:40.472000+00:00,669.38,7.6,0.0,
2022-08-08 13:48:44.483000+00:00,669.38,7.6,0.0,
2022-08-08 13:48:48.481000+00:00,669.38,7.6,0.0,
2022-08-08 13:48:52.222000+00:00,,,,0.0
2022-08-08 13:48:56.234000+00:00,,,,0.0
2022-08-08 13:49:00.273000+00:00,,,,0.0
2022-08-08 14:03:20.655000+00:00,672.02,7.57,0.0,
2022-08-08 14:03:24.691000+00:00,672.02,7.57,0.0,
2022-08-08 14:03:28.696000+00:00,672.02,7.57,0.0,
2022-08-08 14:03:32.426000+00:00,,,,0.0
2022-08-08 14:03:36.453000+00:00,,,,0.0
2022-08-08 14:03:40.435000+00:00,,,,0.0
2022-08-08 14:18:26.669000+00:00,667.04,7.6,0.0,
2022-08-08 14:18:30.710000+00:00,667.04,7.6,0.0,
2022-08-08 14:18:34.700000+00:00,667.04,7.6,0.0,
2022-08-08 14:18:38.421000+00:00,,,,0.0
2022-08-08 14:18:42.442000+00:00,,,,0.0
2022-08-08 14:18:46.489000+00:00,,,,0.0
2022-08-08 14:33:22.502000+00:00,667.58,7.59,0.0,
2022-08-08 14:33:26.522000+00:00,667.58,7.59,0.0,
2022-08-08 14:33:30.562000+00:00,667.58,7.59,0.0,
2022-08-08 14:33:34.265000+00:00,,,,0.0
2022-08-08 14:33:38.300000+00:00,,,,0.0
2022-08-08 14:33:42.310000+00:00,,,,0.0
2022-08-08 14:48:47.706000+00:00,671.13,7.57,0.0,
2022-08-08 14:48:51.737000+00:00,671.13,7.57,0.0,
2022-08-08 14:48:55.759000+00:00,671.13,7.57,0.0,
2022-08-08 14:48:59.464000+00:00,,,,0.0
2022-08-08 14:49:03.514000+00:00,,,,0.0
2022-08-08 14:49:07.519000+00:00,,,,0.0
2022-08-08 15:03:47.753000+00:00,668.18,7.6,0.0,
2022-08-08 15:03:51.751000+00:00,668.18,7.6,0.0,
2022-08-08 15:03:55.813000+00:00,668.18,7.6,0.0,
2022-08-08 15:03:59.499000+00:00,,,,0.0
2022-08-08 15:04:03.532000+00:00,,,,0.0
2022-08-08 15:04:07.522000+00:00,,,,0.0
2022-08-08 15:18:50.775000+00:00,667.26,7.65,0.0,
2022-08-08 15:18:54.788000+00:00,667.26,7.65,0.0,
2022-08-08 15:18:54.791000+00:00,667.26,7.65,0.0,
2022-08-08 15:18:58.791000+00:00,667.26,7.65,0.0,
2022-08-08 15:19:02.539000+00:00,,,,0.0
2022-08-08 15:19:06.539000+00:00,,,,0.0
2022-08-08 15:19:06.561000+00:00,,,,0.0
2022-08-08 15:19:10.551000+00:00,,,,0.0
2022-08-08 15:34:01.789000+00:00,672.75,7.58,0.0,
2022-08-08 15:34:01.790000+00:00,672.75,7.58,0.0,
2022-08-08 15:34:05.784000+00:00,672.75,7.58,0.0,
2022-08-08 15:34:05.812000+00:00,672.75,7.58,0.0,
2022-08-08 15:34:09.836000+00:00,672.75,7.58,0.0,
2022-08-08 15:34:09.842000+00:00,672.75,7.58,0.0,
2022-08-08 15:34:13.506000+00:00,,,,0.0
2022-08-08 15:34:17.574000+00:00,,,,0.0
2022-08-08 15:34:17.578000+00:00,,,,0.0
2022-08-08 15:34:21.565000+00:00,,,,0.0
2022-08-08 15:34:21.589000+00:00,,,,0.0
2022-08-08 15:49:04.797000+00:00,673.51,7.56,0.0,
2022-08-08 15:49:08.825000+00:00,673.51,7.56,0.0,
2022-08-08 15:49:08.829000+00:00,673.51,7.56,0.0,
2022-08-08 15:49:12.848000+00:00,673.51,7.56,0.0,
2022-08-08 15:49:12.853000+00:00,673.51,7.56,0.0,
2022-08-08 15:49:16.574000+00:00,,,,0.0
2022-08-08 15:49:16.577000+00:00,,,,0.0
2022-08-08 15:49:20.577000+00:00,,,,0.0
2022-08-08 15:49:20.589000+00:00,,,,0.0
2022-08-08 15:49:24.610000+00:00,,,,0.0
2022-08-08 16:04:11.581000+00:00,668.66,7.6,0.0,
2022-08-08 16:04:15.610000+00:00,668.66,7.6,0.0,
2022-08-08 16:04:15.642000+00:00,668.66,7.6,0.0,
2022-08-08 16:04:19.654000+00:00,668.66,7.6,0.0,
2022-08-08 16:04:19.664000+00:00,668.66,7.6,0.0,
2022-08-08 16:04:23.368000+00:00,,,,0.0
2022-08-08 16:04:23.378000+00:00,,,,0.0
2022-08-08 16:04:27.371000+00:00,,,,0.0
2022-08-08 16:04:31.421000+00:00,,,,0.0
2022-08-08 16:19:39.773000+00:00,672.15,7.6,0.0,
2022-08-08 16:19:39.810000+00:00,672.15,7.6,0.0,
2022-08-08 16:19:43.825000+00:00,672.15,7.6,0.0,
2022-08-08 16:19:47.847000+00:00,672.15,7.6,0.0,
2022-08-08 16:19:47.857000+00:00,672.15,7.6,0.0,
2022-08-08 16:19:51.572000+00:00,,,,0.0
2022-08-08 16:19:51.575000+00:00,,,,0.0
2022-08-08 16:19:55.594000+00:00,,,,0.0
2022-08-08 16:19:59.612000+00:00,,,,0.0
2022-08-08 16:19:59.617000+00:00,,,,0.0
2022-08-08 16:34:18.637000+00:00,674.69,7.58,0.0,
2022-08-08 16:34:18.642000+00:00,674.69,7.58,0.0,
2022-08-08 16:34:22.647000+00:00,674.69,7.58,0.0,
2022-08-08 16:34:22.655000+00:00,674.69,7.58,0.0,
2022-08-08 16:34:26.680000+00:00,674.69,7.58,0.0,
2022-08-08 16:34:26.696000+00:00,674.69,7.58,0.0,
2022-08-08 16:34:30.402000+00:00,,,,0.0
2022-08-08 16:34:30.404000+00:00,,,,0.0
2022-08-08 16:34:34.411000+00:00,,,,0.0
2022-08-08 16:34:38.441000+00:00,,,,0.0
2022-08-08 16:49:31.837000+00:00,674.83,7.54,0.0,
2022-08-08 16:49:31.839000+00:00,674.83,7.54,0.0,
2022-08-08 16:49:35.823000+00:00,674.83,7.54,0.0,
2022-08-08 16:49:35.868000+00:00,674.83,7.54,0.0,
2022-08-08 16:49:39.860000+00:00,674.83,7.54,0.0,
2022-08-08 16:49:43.570000+00:00,,,,0.0
2022-08-08 16:49:43.597000+00:00,,,,0.0
2022-08-08 16:49:47.631000+00:00,,,,0.0
2022-08-08 16:49:47.632000+00:00,,,,0.0
2022-08-08 16:49:51.620000+00:00,,,,0.0
2022-08-08 17:04:42.805000+00:00,677.42,7.55,0.0,
2022-08-08 17:04:42.862000+00:00,677.42,7.55,0.0,
