timestamp,soil-bulk-ec0-uS/cm,soil-moisture0-%,soil-temperature0-C
2022-06-06 00:59:56.270000+00:00,75.0,10.92,26.1
2022-06-06 01:05:18.351000+00:00,74.0,10.91,26.0
2022-06-06 01:10:40.273000+00:00,75.0,10.91,25.9
2022-06-06 01:15:23.468000+00:00,74.0,10.93,25.9
2022-06-06 01:20:47.274000+00:00,75.0,10.92,25.9
2022-06-06 01:25:38.282000+00:00,75.0,10.92,25.8
2022-06-06 01:30:18.479000+00:00,75.0,10.92,25.8
2022-06-06 01:35:22.475000+00:00,75.0,10.92,25.7
2022-06-06 01:40:49.286000+00:00,74.0,10.92,25.7
2022-06-06 01:45:25.475000+00:00,74.0,10.92,25.6
2022-06-06 01:50:16.290000+00:00,75.0,10.92,25.6
2022-06-06 01:55:29.289000+00:00,75.0,10.91,25.6
2022-06-06 02:00:21.489000+00:00,75.0,10.92,25.5
2022-06-06 02:05:46.297000+00:00,75.0,10.92,25.5
2022-06-06 02:10:20.301000+00:00,74.0,10.92,25.4
2022-06-06 02:15:05.302000+00:00,74.0,10.91,25.4
2022-06-06 02:20:26.496000+00:00,75.0,10.92,25.3
2022-06-06 02:25:19.295000+00:00,74.0,10.93,25.3
2022-06-06 02:30:24.299000+00:00,75.0,10.93,25.2
2022-06-06 02:35:00.314000+00:00,75.0,10.93,25.2
2022-06-06 02:40:03.303000+00:00,73.0,10.94,25.2
2022-06-06 02:45:01.485000+00:00,75.0,10.93,25.1
2022-06-06 02:50:18.315000+00:00,74.0,10.94,25.1
2022-06-06 02:55:19.314000+00:00,74.0,10.93,25.1
2022-06-06 03:00:09.493000+00:00,73.0,10.93,25.1
2022-06-06 03:05:22.313000+00:00,74.0,10.92,25.1
2022-06-06 03:10:03.499000+00:00,72.0,10.93,25.0
2022-06-06 03:14:45.315000+00:00,74.0,10.94,25.0
2022-06-06 03:20:14.315000+00:00,75.0,10.93,24.9
2022-06-06 03:25:39.507000+00:00,75.0,10.93,24.9
2022-06-06 03:30:52.510000+00:00,74.0,10.95,24.9
2022-06-06 03:36:02.330000+00:00,73.0,10.94,24.8
2022-06-06 03:40:35.324000+00:00,74.0,10.92,24.8
2022-06-06 03:45:30.324000+00:00,73.0,10.93,24.8
2022-06-06 03:50:25.327000+00:00,74.0,10.92,24.8
2022-06-06 03:55:40.334000+00:00,75.0,10.94,24.7
2022-06-06 04:00:29.328000+00:00,73.0,10.93,24.7
2022-06-06 04:05:10.521000+00:00,74.0,10.92,24.7
2022-06-06 04:10:00.532000+00:00,74.0,10.92,24.6
2022-06-06 04:14:51.528000+00:00,127.0,11.29,24.6
2022-06-06 04:19:31.383000+00:00,115.0,11.24,24.5
2022-06-06 04:24:21.336000+00:00,112.0,11.23,24.4
2022-06-06 04:29:14.580000+00:00,110.0,11.26,24.4
2022-06-06 04:34:38.344000+00:00,108.0,11.24,24.4
2022-06-06 04:40:06.544000+00:00,105.0,11.23,24.4
2022-06-06 04:45:16.541000+00:00,104.0,11.25,24.4
2022-06-06 04:50:11.554000+00:00,104.0,11.23,24.4
2022-06-06 04:54:42.345000+00:00,101.0,11.22,24.4
2022-06-06 04:59:51.356000+00:00,99.0,11.23,24.3
2022-06-06 05:05:02.354000+00:00,99.0,11.21,24.3
2022-06-06 05:10:16.537000+00:00,97.0,11.21,24.3
2022-06-06 05:14:51.541000+00:00,98.0,11.21,24.3
2022-06-06 05:19:33.351000+00:00,95.0,11.2,24.3
2022-06-06 05:24:58.539000+00:00,96.0,11.19,24.2
2022-06-06 05:29:47.365000+00:00,94.0,11.2,24.2
2022-06-06 05:34:54.364000+00:00,93.0,11.2,24.2
2022-06-06 05:40:23.560000+00:00,93.0,11.2,24.2
2022-06-06 05:45:52.553000+00:00,91.0,11.19,24.2
2022-06-06 05:51:02.556000+00:00,91.0,11.2,24.2
2022-06-06 05:55:41.375000+00:00,90.0,11.17,24.1
2022-06-06 06:01:00.376000+00:00,89.0,11.17,24.1
2022-06-06 06:06:22.371000+00:00,88.0,11.17,24.2
2022-06-06 06:11:52.376000+00:00,89.0,11.16,24.2
2022-06-06 06:16:32.566000+00:00,88.0,11.17,24.2
2022-06-06 06:21:10.372000+00:00,87.0,11.16,24.2
2022-06-06 06:26:00.381000+00:00,87.0,11.15,24.2
2022-06-06 06:30:41.383000+00:00,87.0,11.15,24.2
2022-06-06 06:35:50.578000+00:00,87.0,11.14,24.2
2022-06-06 06:40:40.390000+00:00,86.0,11.14,24.3
2022-06-06 06:45:27.386000+00:00,86.0,11.15,24.3
2022-06-06 06:50:44.589000+00:00,86.0,11.16,24.3
2022-06-06 06:55:25.390000+00:00,86.0,11.14,24.3
2022-06-06 07:00:01.396000+00:00,85.0,11.15,24.4
2022-06-06 07:05:27.398000+00:00,85.0,11.14,24.4
2022-06-06 07:10:49.584000+00:00,86.0,11.14,24.4
2022-06-06 07:15:41.397000+00:00,84.0,11.14,24.5
2022-06-06 07:20:51.582000+00:00,84.0,11.13,24.5
2022-06-06 07:25:38.408000+00:00,84.0,11.14,24.6
2022-06-06 07:30:14.049000+00:00,84.0,11.14,24.6
2022-06-06 07:35:04.632000+00:00,83.0,11.13,24.7
2022-06-06 07:39:41.594000+00:00,82.0,11.12,24.7
2022-06-06 07:44:50.592000+00:00,82.0,11.13,24.8
2022-06-06 07:49:39.409000+00:00,83.0,11.14,24.8
2022-06-06 07:54:10.604000+00:00,83.0,11.12,24.9
2022-06-06 07:58:51.417000+00:00,83.0,11.11,24.9
2022-06-06 08:03:30.607000+00:00,83.0,11.11,25.0
2022-06-06 08:08:36.612000+00:00,82.0,11.11,25.1
2022-06-06 08:13:18.415000+00:00,82.0,11.12,25.1
2022-06-06 08:18:48.613000+00:00,82.0,11.12,25.1
2022-06-06 08:23:23.422000+00:00,82.0,11.1,25.2
2022-06-06 08:28:23.421000+00:00,81.0,11.11,25.2
2022-06-06 08:33:32.426000+00:00,81.0,11.11,25.3
2022-06-06 08:38:37.431000+00:00,82.0,11.11,25.4
2022-06-06 08:43:29.439000+00:00,81.0,11.1,25.5
2022-06-06 08:48:19.435000+00:00,82.0,11.11,25.6
2022-06-06 08:53:24.631000+00:00,81.0,11.11,25.6
2022-06-06 08:58:46.436000+00:00,81.0,11.08,25.8
2022-06-06 09:03:47.006000+00:00,80.0,11.09,25.9
2022-06-06 09:08:42.445000+00:00,80.0,11.1,25.9
2022-06-06 09:14:02.444000+00:00,82.0,11.08,26.0
2022-06-06 09:18:33.630000+00:00,81.0,11.09,26.1
2022-06-06 09:23:57.451000+00:00,81.0,11.08,26.3
2022-06-06 09:29:09.445000+00:00,80.0,11.1,26.4
2022-06-06 09:34:07.640000+00:00,81.0,11.1,26.5
2022-06-06 09:39:31.645000+00:00,79.0,11.09,26.6
2022-06-06 09:44:44.460000+00:00,80.0,11.09,26.7
2022-06-06 09:49:23.642000+00:00,80.0,11.08,26.8
2022-06-06 09:54:06.655000+00:00,81.0,11.07,26.9
2022-06-06 09:59:09.656000+00:00,81.0,11.08,26.9
2022-06-06 10:04:17.471000+00:00,81.0,11.08,27.1
2022-06-06 10:08:57.658000+00:00,82.0,11.07,27.2
2022-06-06 10:13:55.473000+00:00,81.0,11.06,27.3
2022-06-06 10:19:00.475000+00:00,80.0,11.07,27.4
2022-06-06 10:23:41.669000+00:00,80.0,11.05,27.5
2022-06-06 10:28:37.670000+00:00,81.0,11.06,27.6
2022-06-06 10:33:22.493000+00:00,81.0,11.06,27.7
2022-06-06 10:38:03.495000+00:00,81.0,11.07,27.8
2022-06-06 10:42:43.687000+00:00,81.0,11.06,27.9
2022-06-06 10:47:39.697000+00:00,82.0,11.06,28.0
2022-06-06 10:52:31.502000+00:00,81.0,11.06,28.1
2022-06-06 10:57:35.702000+00:00,80.0,11.06,28.2
2022-06-06 11:02:23.508000+00:00,80.0,11.06,28.4
2022-06-06 11:07:11.733000+00:00,80.0,11.06,28.5
2022-06-06 11:12:11.695000+00:00,79.0,11.07,28.5
2022-06-06 11:17:23.803000+00:00,79.0,11.06,28.6
2022-06-06 11:22:11.694000+00:00,80.0,11.05,28.7
2022-06-06 11:27:21.523000+00:00,81.0,11.05,28.7
2022-06-06 11:32:03.707000+00:00,79.0,11.04,28.8
2022-06-06 11:36:54.709000+00:00,80.0,11.05,28.8
2022-06-06 11:42:08.733000+00:00,79.0,11.03,28.8
2022-06-06 11:47:21.534000+00:00,80.0,11.04,28.9
2022-06-06 11:52:02.528000+00:00,80.0,11.05,28.9
2022-06-06 11:56:49.534000+00:00,80.0,11.05,29.0
2022-06-06 12:01:45.585000+00:00,80.0,11.04,29.0
2022-06-06 12:06:58.731000+00:00,80.0,11.04,29.0
2022-06-06 12:12:26.731000+00:00,80.0,11.04,29.0
2022-06-06 12:17:18.553000+00:00,80.0,11.04,29.0
2022-06-06 12:22:23.744000+00:00,80.0,11.05,29.0
2022-06-06 12:27:28.732000+00:00,80.0,11.05,29.1
2022-06-06 12:32:40.557000+00:00,79.0,11.05,29.1
2022-06-06 12:38:04.739000+00:00,78.0,11.04,29.2
2022-06-06 12:43:00.750000+00:00,79.0,11.05,29.3
2022-06-06 12:48:11.562000+00:00,81.0,11.04,29.3
2022-06-06 12:52:51.757000+00:00,78.0,11.05,29.3
2022-06-06 12:57:47.764000+00:00,80.0,11.03,29.3
2022-06-06 13:03:11.565000+00:00,80.0,11.04,29.4
2022-06-06 13:07:51.564000+00:00,79.0,11.03,29.3
2022-06-06 13:13:06.765000+00:00,195.0,14.22,29.4
2022-06-06 13:18:24.573000+00:00,225.0,16.68,27.3
2022-06-06 13:22:56.773000+00:00,231.0,16.75,26.2
2022-06-06 13:27:43.617000+00:00,226.0,16.66,26.0
2022-06-06 13:32:48.570000+00:00,225.0,16.68,26.1
2022-06-06 13:38:14.766000+00:00,221.0,16.55,26.3
2022-06-06 13:42:55.764000+00:00,219.0,16.68,26.3
2022-06-06 13:48:17.582000+00:00,214.0,16.78,26.4
2022-06-06 13:53:12.841000+00:00,214.0,16.97,26.5
2022-06-06 13:58:34.773000+00:00,213.0,17.08,26.5
2022-06-06 14:03:29.777000+00:00,211.0,17.21,26.5
2022-06-06 14:08:19.772000+00:00,211.0,17.24,26.5
2022-06-06 14:13:10.766000+00:00,209.0,17.36,26.5
2022-06-06 14:17:45.778000+00:00,209.0,17.31,26.6
2022-06-06 14:22:36.595000+00:00,205.0,17.29,26.6
2022-06-06 14:27:49.603000+00:00,206.0,17.31,26.6
2022-06-06 14:32:54.791000+00:00,205.0,17.25,26.6
2022-06-06 14:38:00.787000+00:00,205.0,17.21,26.7
2022-06-06 14:42:51.608000+00:00,203.0,17.17,26.7
2022-06-06 14:48:11.793000+00:00,204.0,17.09,26.7
2022-06-06 14:53:32.805000+00:00,203.0,17.08,26.8
2022-06-06 14:58:45.609000+00:00,201.0,17.03,26.8
2022-06-06 15:03:41.804000+00:00,202.0,17.02,26.8
2022-06-06 15:08:31.811000+00:00,199.0,16.93,26.9
2022-06-06 15:13:14.608000+00:00,201.0,16.92,26.9
2022-06-06 15:18:10.613000+00:00,200.0,16.88,26.9
2022-06-06 15:23:19.613000+00:00,200.0,16.83,26.9
2022-06-06 15:28:30.812000+00:00,199.0,16.81,26.9
2022-06-06 15:33:43.826000+00:00,198.0,16.76,27.0
2022-06-06 15:38:18.798000+00:00,198.0,16.77,26.9
2022-06-06 15:43:27.623000+00:00,199.0,16.75,27.0
2022-06-06 15:48:37.629000+00:00,198.0,16.68,27.0
2022-06-06 15:53:16.816000+00:00,198.0,16.68,27.0
2022-06-06 15:57:56.821000+00:00,195.0,16.6,27.0
2022-06-06 16:02:46.821000+00:00,197.0,16.56,27.0
2022-06-06 16:08:04.635000+00:00,197.0,16.54,27.0
2022-06-06 16:12:56.629000+00:00,194.0,16.53,27.0
2022-06-06 16:18:12.643000+00:00,196.0,16.52,27.0
2022-06-06 16:23:32.825000+00:00,196.0,16.46,27.0
2022-06-06 16:28:29.826000+00:00,194.0,16.47,27.0
2022-06-06 16:33:42.639000+00:00,197.0,16.46,27.0
2022-06-06 16:38:53.828000+00:00,194.0,16.45,27.0
2022-06-06 16:44:14.647000+00:00,194.0,16.4,26.9
2022-06-06 16:49:19.647000+00:00,194.0,16.38,26.9
2022-06-06 16:54:24.839000+00:00,194.0,16.38,26.9
2022-06-06 16:59:20.834000+00:00,194.0,16.32,26.9
2022-06-06 17:03:59.849000+00:00,191.0,16.3,26.9
2022-06-06 17:09:29.650000+00:00,192.0,16.28,26.8
2022-06-06 17:14:17.846000+00:00,193.0,16.26,26.8
2022-06-06 17:19:27.653000+00:00,192.0,16.25,26.8
2022-06-06 17:24:39.651000+00:00,190.0,16.19,26.7
2022-06-06 17:29:53.854000+00:00,190.0,16.21,26.7
2022-06-06 17:35:07.849000+00:00,193.0,16.17,26.6
2022-06-06 17:39:43.658000+00:00,192.0,16.15,26.6
2022-06-06 17:45:07.862000+00:00,190.0,16.14,26.5
2022-06-06 17:49:57.661000+00:00,191.0,16.18,26.5
2022-06-06 17:54:55.848000+00:00,189.0,16.1,26.5
2022-06-06 18:00:00.672000+00:00,190.0,16.08,26.4
2022-06-06 18:05:10.858000+00:00,191.0,16.06,26.4
2022-06-06 18:10:14.845000+00:00,190.0,16.03,26.3
2022-06-06 18:15:03.680000+00:00,190.0,16.02,26.3
2022-06-06 18:20:17.858000+00:00,190.0,15.95,26.2
2022-06-06 18:25:00.674000+00:00,191.0,16.0,26.2
2022-06-06 18:30:09.674000+00:00,189.0,15.98,26.1
2022-06-06 18:35:05.684000+00:00,190.0,15.95,26.1
2022-06-06 18:40:25.679000+00:00,188.0,15.93,26.0
2022-06-06 18:45:11.684000+00:00,190.0,15.94,26.0
2022-06-06 18:50:27.685000+00:00,188.0,15.93,25.9
2022-06-06 18:55:28.687000+00:00,188.0,15.89,25.9
2022-06-06 19:00:34.885000+00:00,188.0,15.9,25.9
2022-06-06 19:05:39.882000+00:00,186.0,15.92,25.8
2022-06-06 19:11:03.883000+00:00,188.0,15.86,25.7
2022-06-06 19:16:29.884000+00:00,186.0,15.87,25.7
2022-06-06 19:21:40.704000+00:00,187.0,15.86,25.6
2022-06-06 19:26:31.895000+00:00,186.0,15.85,25.6
2022-06-06 19:31:42.704000+00:00,188.0,15.83,25.5
2022-06-06 19:36:54.895000+00:00,186.0,15.83,25.5
2022-06-06 19:42:05.705000+00:00,188.0,15.79,25.4
2022-06-06 19:47:15.911000+00:00,186.0,15.77,25.4
2022-06-06 19:52:09.713000+00:00,187.0,15.78,25.3
2022-06-06 19:57:11.712000+00:00,187.0,15.77,25.3
2022-06-06 20:02:05.758000+00:00,187.0,15.74,25.3
2022-06-06 20:06:55.715000+00:00,185.0,15.72,25.2
2022-06-06 20:11:30.901000+00:00,186.0,15.7,25.2
2022-06-06 20:16:59.718000+00:00,186.0,15.69,25.1
2022-06-06 20:22:04.722000+00:00,184.0,15.66,25.1
2022-06-06 20:26:44.908000+00:00,185.0,15.65,25.1
2022-06-06 20:31:32.913000+00:00,185.0,15.66,25.0
2022-06-06 20:36:58.915000+00:00,184.0,15.67,25.0
2022-06-06 20:41:32.731000+00:00,185.0,15.62,24.9
2022-06-06 20:46:53.923000+00:00,184.0,15.62,24.9
2022-06-06 20:51:40.739000+00:00,183.0,15.64,24.8
2022-06-06 20:57:08.921000+00:00,183.0,15.59,24.8
2022-06-06 21:02:01.930000+00:00,183.0,15.56,24.8
2022-06-06 21:07:14.750000+00:00,183.0,15.55,24.7
2022-06-06 21:11:53.938000+00:00,183.0,15.53,24.7
2022-06-06 21:17:03.739000+00:00,182.0,15.56,24.6
2022-06-06 21:22:14.945000+00:00,181.0,15.53,24.6
2022-06-06 21:26:45.746000+00:00,182.0,15.54,24.5
2022-06-06 21:31:16.944000+00:00,182.0,15.49,24.5
2022-06-06 21:36:19.946000+00:00,181.0,15.48,24.4
2022-06-06 21:41:10.757000+00:00,184.0,15.45,24.4
2022-06-06 21:46:02.763000+00:00,181.0,15.45,24.3
2022-06-06 21:51:20.762000+00:00,180.0,15.48,24.3
2022-06-06 21:56:18.957000+00:00,181.0,15.43,24.3
2022-06-06 22:01:23.773000+00:00,183.0,15.42,24.2
2022-06-06 22:06:41.946000+00:00,180.0,15.41,24.2
2022-06-06 22:11:54.777000+00:00,181.0,15.4,24.1
2022-06-06 22:16:44.812000+00:00,181.0,15.38,24.0
2022-06-06 22:21:53.959000+00:00,181.0,15.35,24.0
2022-06-06 22:26:33.776000+00:00,179.0,15.36,24.0
2022-06-06 22:31:24.967000+00:00,181.0,15.32,24.0
2022-06-06 22:36:15.781000+00:00,179.0,15.32,23.9
2022-06-06 22:41:02.973000+00:00,179.0,15.32,23.9
2022-06-06 22:46:27.562000+00:00,179.0,15.3,23.8
2022-06-06 22:51:48.978000+00:00,180.0,15.28,23.8
2022-06-06 22:56:57.782000+00:00,180.0,15.29,23.7
2022-06-06 23:02:18.794000+00:00,180.0,15.29,23.7
2022-06-06 23:07:06.796000+00:00,179.0,15.26,23.7
2022-06-06 23:12:13.799000+00:00,179.0,15.25,23.6
2022-06-06 23:17:26.988000+00:00,180.0,15.27,23.5
2022-06-06 23:22:14.803000+00:00,179.0,15.25,23.5
2022-06-06 23:27:28.857000+00:00,179.0,15.23,23.5
2022-06-06 23:32:40.042000+00:00,178.0,15.2,23.4
2022-06-06 23:37:20.810000+00:00,178.0,15.17,23.4
2022-06-06 23:42:31.806000+00:00,178.0,15.19,23.3
2022-06-06 23:47:44.821000+00:00,178.0,15.21,23.3
2022-06-06 23:52:51.017000+00:00,177.0,15.16,23.3
2022-06-06 23:58:20.818000+00:00,179.0,15.13,23.2
2022-06-07 00:02:57.820000+00:00,176.0,15.11,23.1
2022-06-07 00:08:19.011000+00:00,177.0,15.14,23.1
2022-06-07 00:13:22.024000+00:00,177.0,15.12,23.1
2022-06-07 00:18:30.835000+00:00,177.0,15.13,23.0
2022-06-07 00:23:52.016000+00:00,176.0,15.09,23.0
2022-06-07 00:28:40.011000+00:00,177.0,15.06,22.9
2022-06-07 00:33:49.838000+00:00,177.0,15.11,22.9
2022-06-07 00:38:28.023000+00:00,177.0,15.09,22.8
2022-06-07 00:43:39.841000+00:00,177.0,15.04,22.8
2022-06-07 00:48:29.842000+00:00,177.0,15.03,22.7
2022-06-07 00:53:06.838000+00:00,174.0,15.04,22.7
2022-06-07 00:58:03.038000+00:00,175.0,15.03,22.7
2022-06-07 01:02:58.039000+00:00,175.0,15.04,22.6
2022-06-07 01:07:46.050000+00:00,176.0,15.0,22.6
2022-06-07 01:12:37.850000+00:00,175.0,14.99,22.6
2022-06-07 01:17:38.856000+00:00,176.0,14.99,22.5
2022-06-07 01:22:30.865000+00:00,176.0,14.96,22.5
2022-06-07 01:27:38.053000+00:00,176.0,14.96,22.4
2022-06-07 01:32:57.055000+00:00,174.0,14.95,22.4
2022-06-07 01:37:42.868000+00:00,174.0,14.93,22.4
2022-06-07 01:42:47.868000+00:00,171.0,14.9,22.3
2022-06-07 01:48:17.877000+00:00,174.0,14.89,22.3
2022-06-07 01:53:29.069000+00:00,173.0,14.89,22.3
2022-06-07 01:58:38.075000+00:00,175.0,14.9,22.2
2022-06-07 02:03:48.888000+00:00,174.0,14.87,22.1
2022-06-07 02:08:52.081000+00:00,172.0,14.87,22.1
2022-06-07 02:13:58.084000+00:00,173.0,14.87,22.1
2022-06-07 02:18:50.095000+00:00,173.0,14.85,22.0
2022-06-07 02:23:41.891000+00:00,171.0,14.83,22.0
2022-06-07 02:28:50.896000+00:00,173.0,14.82,22.0
2022-06-07 02:33:30.901000+00:00,174.0,14.86,21.9
2022-06-07 02:38:44.088000+00:00,172.0,14.82,21.9
2022-06-07 02:43:30.905000+00:00,171.0,14.81,21.9
2022-06-07 02:48:35.909000+00:00,171.0,14.8,21.9
2022-06-07 02:53:26.093000+00:00,172.0,14.8,21.8
2022-06-07 02:58:34.912000+00:00,171.0,14.81,21.8
2022-06-07 03:03:16.103000+00:00,174.0,14.77,21.8
2022-06-07 03:07:57.099000+00:00,171.0,14.74,21.7
2022-06-07 03:13:10.109000+00:00,170.0,14.74,21.7
2022-06-07 03:17:59.922000+00:00,171.0,14.75,21.6
2022-06-07 03:23:17.932000+00:00,172.0,14.76,21.6
2022-06-07 03:28:08.017000+00:00,171.0,14.75,21.5
2022-06-07 03:33:31.928000+00:00,170.0,14.72,21.5
2022-06-07 03:38:34.932000+00:00,168.0,14.71,21.5
2022-06-07 03:43:36.934000+00:00,170.0,14.69,21.5
2022-06-07 03:48:52.136000+00:00,170.0,14.68,21.4
2022-06-07 03:54:06.948000+00:00,168.0,14.7,21.4
2022-06-07 03:59:09.141000+00:00,170.0,14.68,21.4
2022-06-07 04:04:14.138000+00:00,168.0,14.66,21.3
2022-06-07 04:09:18.955000+00:00,169.0,14.65,21.3
2022-06-07 04:14:18.152000+00:00,169.0,14.62,21.3
2022-06-07 04:19:30.954000+00:00,168.0,14.65,21.2
2022-06-07 04:24:11.960000+00:00,169.0,14.61,21.2
2022-06-07 04:29:23.673000+00:00,169.0,14.64,21.2
2022-06-07 04:34:18.963000+00:00,167.0,14.59,21.2
2022-06-07 04:38:58.967000+00:00,169.0,14.6,21.1
2022-06-07 04:43:55.156000+00:00,169.0,14.61,21.1
2022-06-07 04:48:55.975000+00:00,168.0,14.58,21.1
2022-06-07 04:54:09.156000+00:00,169.0,14.6,21.1
2022-06-07 04:59:22.160000+00:00,168.0,14.57,21.0
2022-06-07 05:04:51.987000+00:00,166.0,14.57,21.0
2022-06-07 05:09:39.978000+00:00,167.0,14.53,21.0
2022-06-07 05:19:16.983000+00:00,166.0,14.51,21.0
2022-06-07 05:24:38.988000+00:00,167.0,14.5,21.0
2022-06-07 05:29:24.182000+00:00,168.0,14.51,20.9
2022-06-07 05:34:47.993000+00:00,167.0,14.47,20.9
2022-06-07 05:39:53.178000+00:00,165.0,14.48,20.9
2022-06-07 05:44:35.989000+00:00,166.0,14.48,20.9
2022-06-07 05:49:24.186000+00:00,164.0,14.46,20.9
2022-06-07 05:54:31.187000+00:00,165.0,14.46,20.9
2022-06-07 05:59:19.188000+00:00,166.0,14.46,21.0
2022-06-07 06:04:39.199000+00:00,166.0,14.44,20.9
2022-06-07 06:09:27.002000+00:00,166.0,14.44,20.9
2022-06-07 06:14:36+00:00,166.0,14.42,20.9
2022-06-07 06:19:47.008000+00:00,165.0,14.4,21.0
2022-06-07 06:25:00.005000+00:00,166.0,14.41,21.0
2022-06-07 06:29:31.007000+00:00,166.0,14.39,21.0
2022-06-07 06:34:10.019000+00:00,167.0,14.42,21.0
2022-06-07 06:39:21.187000+00:00,164.0,14.4,21.1
2022-06-07 06:44:29.014000+00:00,165.0,14.35,21.1
2022-06-07 06:49:51.197000+00:00,166.0,14.37,21.2
2022-06-07 06:55:03.013000+00:00,167.0,14.37,21.2
2022-06-07 07:00:12.020000+00:00,162.0,14.34,21.3
2022-06-07 07:04:54.199000+00:00,164.0,14.31,21.3
2022-06-07 07:10:16.028000+00:00,164.0,14.32,21.3
2022-06-07 07:15:26.617000+00:00,165.0,14.3,21.4
2022-06-07 07:20:29.028000+00:00,165.0,14.28,21.5
2022-06-07 07:25:59.027000+00:00,165.0,14.28,21.6
2022-06-07 07:30:50.032000+00:00,166.0,14.31,21.6
2022-06-07 07:36:12.031000+00:00,163.0,14.27,21.7
2022-06-07 07:41:34.223000+00:00,165.0,14.26,21.8
2022-06-07 07:46:24.040000+00:00,164.0,14.26,21.9
2022-06-07 07:51:08.228000+00:00,164.0,14.28,21.9
2022-06-07 07:56:38.223000+00:00,164.0,14.25,22.0
2022-06-07 08:01:49.033000+00:00,163.0,14.23,22.1
2022-06-07 08:06:33.286000+00:00,165.0,14.23,22.2
2022-06-07 08:11:26.046000+00:00,164.0,14.2,22.3
2022-06-07 08:16:44.236000+00:00,164.0,14.21,22.3
2022-06-07 08:22:11.243000+00:00,164.0,14.17,22.5
2022-06-07 08:27:07.239000+00:00,163.0,14.19,22.5
2022-06-07 08:31:57.295000+00:00,165.0,14.21,22.5
2022-06-07 08:36:36.245000+00:00,163.0,14.16,22.6
2022-06-07 08:41:23.259000+00:00,163.0,14.17,22.7
2022-06-07 08:46:11.055000+00:00,164.0,14.16,22.8
2022-06-07 08:51:25.286000+00:00,164.0,14.15,22.9
2022-06-07 08:56:08.051000+00:00,163.0,14.14,22.9
2022-06-07 09:01:26.237000+00:00,162.0,14.13,23.0
2022-06-07 09:06:54.246000+00:00,163.0,14.11,23.1
2022-06-07 09:11:34.056000+00:00,163.0,14.13,23.2
2022-06-07 09:16:54.251000+00:00,164.0,14.11,23.3
2022-06-07 09:22:06.071000+00:00,163.0,14.15,23.4
2022-06-07 09:27:15.248000+00:00,161.0,14.09,23.5
2022-06-07 09:32:44.065000+00:00,163.0,14.08,23.6
2022-06-07 09:38:11.074000+00:00,165.0,14.1,23.7
2022-06-07 09:43:31.335000+00:00,164.0,14.09,23.8
2022-06-07 09:48:37.071000+00:00,162.0,14.04,23.9
2022-06-07 09:53:29.069000+00:00,160.0,14.04,24.0
2022-06-07 09:58:20.737000+00:00,164.0,14.04,24.1
2022-06-07 10:03:03.265000+00:00,162.0,14.07,24.2
2022-06-07 10:07:43.275000+00:00,160.0,14.05,24.3
2022-06-07 10:12:40.271000+00:00,162.0,14.02,24.4
2022-06-07 10:17:19.091000+00:00,162.0,14.0,24.4
2022-06-07 10:22:00.281000+00:00,162.0,14.0,24.5
2022-06-07 10:27:29.284000+00:00,162.0,13.97,24.6
2022-06-07 10:32:21.281000+00:00,159.0,13.97,24.7
2022-06-07 10:37:48.293000+00:00,162.0,13.97,24.8
2022-06-07 10:42:37.298000+00:00,162.0,13.94,24.9
2022-06-07 10:47:35.293000+00:00,162.0,13.96,25.0
2022-06-07 10:52:49.304000+00:00,160.0,13.95,25.1
2022-06-07 10:58:02.281000+00:00,162.0,13.94,25.2
2022-06-07 11:02:49.297000+00:00,162.0,13.96,25.3
2022-06-07 11:07:45.108000+00:00,161.0,13.93,25.4
2022-06-07 11:12:58.123000+00:00,161.0,13.9,25.5
2022-06-07 11:17:43.306000+00:00,161.0,13.94,25.5
2022-06-07 11:22:27.117000+00:00,160.0,13.9,25.6
2022-06-07 11:27:56.117000+00:00,159.0,13.87,25.8
2022-06-07 11:32:40.120000+00:00,160.0,13.87,25.8
2022-06-07 11:37:28.315000+00:00,161.0,13.9,25.9
2022-06-07 11:42:24.132000+00:00,160.0,13.87,26.0
2022-06-07 11:47:33.322000+00:00,159.0,13.86,26.1
2022-06-07 11:52:21.332000+00:00,160.0,13.85,26.2
2022-06-07 11:57:35.137000+00:00,159.0,13.87,26.3
2022-06-07 12:02:41.131000+00:00,160.0,13.83,26.3
2022-06-07 12:08:01.141000+00:00,160.0,13.82,26.4
2022-06-07 12:13:07.335000+00:00,159.0,13.82,26.5
2022-06-07 12:18:21.341000+00:00,159.0,13.79,26.6
2022-06-07 12:23:19.345000+00:00,160.0,13.79,26.7
2022-06-07 12:28:26.159000+00:00,158.0,13.81,26.7
2022-06-07 12:33:17.145000+00:00,158.0,13.78,26.8
2022-06-07 12:38:38.148000+00:00,157.0,13.77,26.8
2022-06-07 12:43:33.361000+00:00,158.0,13.78,26.9
2022-06-07 12:48:46.356000+00:00,158.0,13.76,27.0
2022-06-07 12:53:27.157000+00:00,158.0,13.79,27.0
2022-06-07 12:58:34.152000+00:00,157.0,13.75,27.1
2022-06-07 13:03:20.368000+00:00,158.0,13.79,27.1
2022-06-07 13:08:12.162000+00:00,155.0,13.72,27.1
2022-06-07 13:13:07.158000+00:00,156.0,13.7,27.2
2022-06-07 13:17:53.165000+00:00,156.0,13.73,27.2
2022-06-07 13:23:06.351000+00:00,155.0,13.71,27.2
2022-06-07 13:28:32.166000+00:00,156.0,13.67,27.3
