timestamp,ndvi-nir-out0-W/m2,ndvi-red-out0-W/m2,ndvi0
2022-07-09 12:47:59.745000+00:00,0.023639999999999998,0.01952,0.095
2022-07-09 13:02:54.575000+00:00,0.01876,0.01952,-0.02
2022-07-09 13:17:49.789000+00:00,0.010960000000000001,0.018959999999999998,-0.267
2022-07-09 13:32:55.604000+00:00,0.0134,0.01848,-0.159
2022-07-09 13:47:47.632000+00:00,0.01168,0.01848,-0.225
2022-07-09 14:02:58.632000+00:00,0.00924,0.018000000000000002,-0.322
2022-07-09 14:18:09.661000+00:00,0.0078000000000000005,0.01848,-0.406
2022-07-09 14:33:00.684000+00:00,0.0078000000000000005,0.01704,-0.372
2022-07-09 14:33:00.685000+00:00,0.0078000000000000005,0.01704,-0.372
2022-07-09 14:47:55.692000+00:00,0.00732,0.01704,-0.399
2022-07-09 15:02:45.906000+00:00,0.00732,0.01752,-0.411
2022-07-09 15:02:46.237000+00:00,0.00732,0.01752,-0.411
2022-07-09 15:18:06.728000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 15:18:06.750000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 15:32:54.762000+00:00,0.00732,0.01704,-0.399
2022-07-09 15:48:18.748000+00:00,0.007039999999999999,0.01704,-0.415
2022-07-09 16:03:40.998000+00:00,0.007039999999999999,0.01704,-0.415
2022-07-09 16:18:34.791000+00:00,0.00732,0.01656,-0.387
2022-07-09 16:33:38.834000+00:00,0.00732,0.01704,-0.399
2022-07-09 16:49:07.844000+00:00,0.007039999999999999,0.01704,-0.415
2022-07-09 17:03:58.841000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-09 17:19:29.081000+00:00,0.00656,0.01656,-0.433
2022-07-09 17:34:40.060000+00:00,0.00656,0.01704,-0.444
2022-07-09 17:49:43.118000+00:00,0.00656,0.01704,-0.444
2022-07-09 18:04:48.134000+00:00,0.0068000000000000005,0.01656,-0.418
2022-07-09 18:20:00.956000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 18:34:40.160000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 18:49:22.991000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-09 19:03:58.015000+00:00,0.00656,0.01704,-0.444
2022-07-09 19:19:16.030000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-09 19:34:04.064000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-09 19:49:11.058000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 20:04:40.280000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 20:20:08.300000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-09 20:34:46.124000+00:00,0.00656,0.01704,-0.444
2022-07-09 20:49:27.335000+00:00,0.00656,0.01704,-0.444
2022-07-09 21:04:35.342000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-09 21:19:52.372000+00:00,0.00656,0.01752,-0.455
2022-07-09 21:34:50.386000+00:00,0.00656,0.01752,-0.455
2022-07-09 21:50:10.456000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 22:04:59.290000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 22:20:06.316000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 22:35:12.521000+00:00,0.00656,0.01704,-0.444
2022-07-09 22:49:45.305000+00:00,0.00632,0.01752,-0.47
2022-07-09 23:04:36.546000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-09 23:19:18.349000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-09 23:33:51.409000+00:00,0.00656,0.01752,-0.455
2022-07-09 23:48:45.611000+00:00,0.00656,0.01656,-0.433
2022-07-10 00:03:48.632000+00:00,0.00632,0.01848,-0.49
2022-07-10 00:18:41.434000+00:00,0.00656,0.01752,-0.455
2022-07-10 00:33:51.681000+00:00,0.00656,0.01752,-0.455
2022-07-10 00:48:26.515000+00:00,0.00632,0.01752,-0.47
2022-07-10 01:03:39.722000+00:00,0.00632,0.01752,-0.47
2022-07-10 01:18:45.715000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-10 01:34:10.578000+00:00,0.00656,0.015600000000000001,-0.408
2022-07-10 01:48:54.549000+00:00,0.0060799999999999995,0.018000000000000002,-0.495
2022-07-10 02:04:13.811000+00:00,0.00632,0.01752,-0.47
2022-07-10 02:19:26.841000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-10 02:34:17.664000+00:00,0.00632,0.01704,-0.459
2022-07-10 02:49:43.856000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-10 03:04:58.892000+00:00,0.00656,0.01704,-0.444
2022-07-10 03:20:22.737000+00:00,0.00656,0.01704,-0.444
2022-07-10 03:35:50.702000+00:00,0.00656,0.01656,-0.433
2022-07-10 03:50:38.751000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-10 04:05:17.954000+00:00,0.007039999999999999,0.01656,-0.403
2022-07-10 04:20:23.810000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-10 04:35:47.834000+00:00,0.00756,0.01704,-0.385
2022-07-10 04:51:09.863000+00:00,0.01244,0.01752,-0.17
2022-07-10 05:05:49.879000+00:00,0.01192,0.01704,-0.177
2022-07-10 05:20:55.867000+00:00,0.01464,0.018000000000000002,-0.103
2022-07-10 05:36:05.052000+00:00,0.014879999999999999,0.018000000000000002,-0.095
2022-07-10 05:51:32.880000+00:00,0.018520000000000002,0.018000000000000002,0.014
2022-07-10 06:06:12.101000+00:00,0.029759999999999998,0.01848,0.234
2022-07-10 06:06:12.102000+00:00,0.029759999999999998,0.01848,0.234
2022-07-10 06:20:44.914000+00:00,0.036840000000000005,0.02048,0.285
2022-07-10 06:20:44.993000+00:00,0.036840000000000005,0.02048,0.285
2022-07-10 06:35:21.120000+00:00,0.03904,0.02,0.322
2022-07-10 06:35:21.153000+00:00,0.03904,0.02,0.322
2022-07-10 06:50:00.984000+00:00,0.047080000000000004,0.02096,0.384
2022-07-10 07:04:37.010000+00:00,0.048799999999999996,0.02096,0.399
2022-07-10 07:19:32.018000+00:00,0.05048,0.02144,0.404
2022-07-10 07:34:21.038000+00:00,0.053680000000000005,0.021920000000000002,0.42
2022-07-10 07:49:11.243000+00:00,0.058280000000000005,0.02144,0.462
2022-07-10 08:04:07.256000+00:00,0.06292,0.022400000000000003,0.475
2022-07-10 08:19:03.262000+00:00,0.06708,0.022879999999999998,0.491
2022-07-10 08:34:14.279000+00:00,0.06856,0.022879999999999998,0.5
2022-07-10 08:49:10.299000+00:00,0.06856,0.022879999999999998,0.5
2022-07-10 09:03:56.313000+00:00,0.0688,0.02336,0.493
2022-07-10 09:19:25.325000+00:00,0.0678,0.02336,0.487
2022-07-10 09:34:16.334000+00:00,0.0666,0.02336,0.481
2022-07-10 09:48:55.334000+00:00,0.06512,0.022879999999999998,0.48
2022-07-10 10:04:08.178000+00:00,0.06368,0.022879999999999998,0.471
2022-07-10 10:19:33.365000+00:00,0.0622,0.022879999999999998,0.462
2022-07-10 10:34:21.193000+00:00,0.06,0.022400000000000003,0.456
2022-07-10 10:49:07.227000+00:00,0.057800000000000004,0.022879999999999998,0.433
2022-07-10 11:04:25.246000+00:00,0.0556,0.022400000000000003,0.426
2022-07-10 11:19:25.426000+00:00,0.05464,0.022400000000000003,0.418
2022-07-10 11:34:06.451000+00:00,0.05196,0.022400000000000003,0.398
2022-07-10 11:48:41.244000+00:00,0.04928,0.021920000000000002,0.384
2022-07-10 12:03:29.265000+00:00,0.0478,0.022400000000000003,0.362
2022-07-10 12:18:11.455000+00:00,0.0134,0.02048,-0.209
2022-07-10 12:32:59.293000+00:00,0.04684,0.021920000000000002,0.362
2022-07-10 12:47:50.506000+00:00,0.04172,0.02144,0.321
2022-07-10 13:02:53.350000+00:00,0.042199999999999994,0.022400000000000003,0.307
2022-07-10 13:18:18.523000+00:00,0.03852,0.02144,0.285
2022-07-10 13:33:30.396000+00:00,0.03608,0.021920000000000002,0.244
2022-07-10 13:48:20.404000+00:00,0.033639999999999996,0.021920000000000002,0.211
2022-07-10 14:03:32.428000+00:00,0.01268,0.02,-0.224
2022-07-10 14:18:12.618000+00:00,0.024399999999999998,0.02144,0.065
2022-07-10 14:33:38.585000+00:00,0.00976,0.018959999999999998,-0.32
2022-07-10 14:48:44.429000+00:00,0.02268,0.02,0.063
2022-07-10 15:03:19.635000+00:00,0.02096,0.02096,0.0
2022-07-10 15:18:38.447000+00:00,0.0168,0.02,-0.087
2022-07-10 15:33:32.508000+00:00,0.009479999999999999,0.01952,-0.346
2022-07-10 15:48:24.473000+00:00,0.017079999999999998,0.02,-0.079
2022-07-10 16:03:44.690000+00:00,0.01464,0.02,-0.155
2022-07-10 16:18:47.732000+00:00,0.010960000000000001,0.01952,-0.281
2022-07-10 16:33:28.729000+00:00,0.00924,0.01952,-0.357
2022-07-10 16:48:48.566000+00:00,0.00976,0.018959999999999998,-0.32
2022-07-10 17:03:43.567000+00:00,0.00924,0.01952,-0.357
2022-07-10 17:18:35.594000+00:00,0.00852,0.01952,-0.392
2022-07-10 17:33:31.619000+00:00,0.00804,0.01848,-0.394
2022-07-10 17:48:06.787000+00:00,0.00732,0.01848,-0.433
2022-07-10 18:02:56.779000+00:00,0.00732,0.01848,-0.433
2022-07-10 18:17:51.615000+00:00,0.00732,0.01848,-0.433
2022-07-10 18:33:13.859000+00:00,0.007039999999999999,0.01656,-0.403
2022-07-10 18:48:23.875000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-10 19:02:55.679000+00:00,0.00756,0.01848,-0.419
2022-07-10 19:18:17.863000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-10 19:33:13.736000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-10 19:47:49.947000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-10 20:02:27.732000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-10 20:17:18.935000+00:00,0.00732,0.01848,-0.433
2022-07-10 20:31:52.800000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-10 20:46:40.004000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-10 21:01:45.797000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-10 21:16:17.011000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-10 21:30:59.841000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-10 21:46:11.077000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-10 22:00:52.060000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-10 22:15:42.087000+00:00,0.00732,0.01704,-0.399
2022-07-10 22:31:05.906000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-10 22:45:52.926000+00:00,0.00632,0.01848,-0.49
2022-07-10 23:00:33.940000+00:00,0.00732,0.018959999999999998,-0.443
2022-07-10 23:15:38.986000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-10 23:30:30.173000+00:00,0.00632,0.01656,-0.448
2022-07-10 23:45:37.989000+00:00,0.007039999999999999,0.01608,-0.391
2022-07-11 00:00:49.025000+00:00,0.00656,0.01656,-0.433
2022-07-11 00:16:16.029000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-11 00:31:17.236000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-11 00:46:22.083000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-11 01:01:34.104000+00:00,0.00656,0.01656,-0.433
2022-07-11 01:16:48.074000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-11 01:31:51.318000+00:00,0.00804,0.01704,-0.359
2022-07-11 01:47:11.314000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-11 02:01:42.180000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-11 02:16:22.347000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-11 02:31:21.381000+00:00,0.0060799999999999995,0.01464,-0.413
2022-07-11 02:45:52.369000+00:00,0.00656,0.01704,-0.444
2022-07-11 03:00:32.239000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-11 03:15:07.439000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-11 03:29:48.270000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-11 03:45:02.293000+00:00,0.00732,0.01752,-0.411
2022-07-11 04:00:24.454000+00:00,0.00732,0.01704,-0.399
2022-07-11 04:15:43.514000+00:00,0.00732,0.01752,-0.411
2022-07-11 04:31:06.517000+00:00,0.00756,0.018000000000000002,-0.408
2022-07-11 04:46:09.554000+00:00,0.015600000000000001,0.01848,-0.085
2022-07-11 05:01:19.360000+00:00,0.01436,0.018000000000000002,-0.112
2022-07-11 05:16:47.399000+00:00,0.01656,0.01848,-0.055
2022-07-11 05:31:56.610000+00:00,0.02464,0.01848,0.143
2022-07-11 05:46:33.441000+00:00,0.019,0.01848,0.014
2022-07-11 05:46:33.446000+00:00,0.019,0.01848,0.014
2022-07-11 06:01:43.637000+00:00,0.028999999999999998,0.018959999999999998,0.209
2022-07-11 06:01:43.638000+00:00,0.028999999999999998,0.018959999999999998,0.209
2022-07-11 06:16:49.449000+00:00,0.04,0.01952,0.344
2022-07-11 06:31:56.660000+00:00,0.0434,0.02048,0.359
2022-07-11 06:46:29.676000+00:00,0.05316,0.02096,0.434
2022-07-11 07:01:09.507000+00:00,0.0588,0.021920000000000002,0.457
2022-07-11 07:15:49.495000+00:00,0.04828,0.02144,0.385
2022-07-11 07:30:35.708000+00:00,0.05976,0.022400000000000003,0.455
2022-07-11 07:45:50.549000+00:00,0.06488000000000001,0.022400000000000003,0.487
2022-07-11 08:00:41.753000+00:00,0.06976,0.022879999999999998,0.506
2022-07-11 08:15:55.569000+00:00,0.07536,0.02336,0.527
2022-07-11 08:31:03.769000+00:00,0.07832,0.02488,0.518
2022-07-11 08:46:23.611000+00:00,0.07904,0.024399999999999998,0.528
2022-07-11 09:01:15.783000+00:00,0.07928,0.024399999999999998,0.529
2022-07-11 09:16:27.799000+00:00,0.07976,0.024399999999999998,0.531
2022-07-11 09:31:45.617000+00:00,0.07808,0.024399999999999998,0.524
2022-07-11 09:46:19.664000+00:00,0.07684,0.024399999999999998,0.518
2022-07-11 10:01:20.680000+00:00,0.07536,0.024399999999999998,0.511
2022-07-11 10:16:14.667000+00:00,0.07392,0.024399999999999998,0.504
2022-07-11 10:31:27.860000+00:00,0.07196,0.02384,0.502
2022-07-11 10:46:16.707000+00:00,0.06976,0.02384,0.491
2022-07-11 11:01:11.743000+00:00,0.07024,0.024399999999999998,0.484
2022-07-11 11:31:14.955000+00:00,0.01924,0.02096,-0.043
2022-07-11 11:46:16.751000+00:00,0.06024,0.02384,0.433
2022-07-11 12:01:29.993000+00:00,0.057800000000000004,0.02336,0.424
2022-07-11 12:16:45.007000+00:00,0.05756,0.02384,0.414
2022-07-11 12:31:42.845000+00:00,0.034159999999999996,0.022400000000000003,0.208
2022-07-11 12:46:28.996000+00:00,0.05392,0.022879999999999998,0.404
2022-07-11 13:01:11.044000+00:00,0.051719999999999995,0.02336,0.378
2022-07-11 13:16:27.049000+00:00,0.04976,0.022879999999999998,0.37
2022-07-11 13:31:07.075000+00:00,0.05072,0.022879999999999998,0.378
2022-07-11 13:46:15.091000+00:00,0.04511999999999999,0.022879999999999998,0.327
2022-07-11 14:00:54.922000+00:00,0.031200000000000002,0.02096,0.196
2022-07-11 14:16:06.097000+00:00,0.04196,0.021920000000000002,0.314
2022-07-11 14:31:12.116000+00:00,0.034159999999999996,0.021920000000000002,0.218
2022-07-11 14:45:48.975000+00:00,0.012199999999999999,0.02048,-0.253
2022-07-11 15:00:48.165000+00:00,0.011200000000000002,0.02,-0.282
2022-07-11 15:15:27.143000+00:00,0.01168,0.01952,-0.251
2022-07-11 15:30:07.996000+00:00,0.0134,0.02,-0.198
2022-07-11 15:44:57.003000+00:00,0.01244,0.02,-0.233
2022-07-11 15:59:34.197000+00:00,0.01168,0.01848,-0.225
2022-07-11 16:14:45.225000+00:00,0.0134,0.01952,-0.186
2022-07-11 16:29:54.254000+00:00,0.00828,0.01952,-0.404
2022-07-11 16:45:01.087000+00:00,0.00976,0.018959999999999998,-0.32
2022-07-11 16:59:51.276000+00:00,0.009000000000000001,0.018959999999999998,-0.356
2022-07-11 17:15:00.286000+00:00,0.0078000000000000005,0.01952,-0.429
2022-07-11 17:29:56.307000+00:00,0.0078000000000000005,0.01848,-0.406
2022-07-11 17:44:55.319000+00:00,0.00756,0.01848,-0.419
2022-07-11 17:59:38.133000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-11 18:14:43.362000+00:00,0.00732,0.01752,-0.411
2022-07-11 18:29:52.194000+00:00,0.00732,0.01752,-0.411
2022-07-11 18:44:42.198000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-11 18:59:23.231000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-11 19:14:11.403000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-11 19:29:04.430000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-11 19:44:24.246000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-11 19:58:55.470000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-11 20:14:15.309000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-11 20:29:44.303000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-11 20:44:19.345000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-11 20:58:56.355000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-11 21:14:16.527000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-11 21:29:31.565000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-11 21:44:23.391000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-11 21:59:44.595000+00:00,0.007039999999999999,0.018959999999999998,-0.458
2022-07-11 22:14:53.396000+00:00,0.00732,0.01848,-0.433
2022-07-11 22:30:07.635000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-11 22:45:18.433000+00:00,0.00756,0.018000000000000002,-0.408
2022-07-11 23:00:04.474000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-11 23:15:15.475000+00:00,0.00656,0.018000000000000002,-0.466
2022-07-11 23:30:07.710000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-11 23:45:29.544000+00:00,0.00732,0.01752,-0.411
2022-07-12 00:00:35.754000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 00:16:03.752000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-12 00:30:50.772000+00:00,0.00656,0.01656,-0.433
2022-07-12 00:45:53.794000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-12 01:01:07.791000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 01:16:17.840000+00:00,0.0060799999999999995,0.01656,-0.463
2022-07-12 01:30:52.608000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-12 01:46:03.844000+00:00,0.007039999999999999,0.018959999999999998,-0.458
2022-07-12 02:00:54.891000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-12 02:15:34.691000+00:00,0.007039999999999999,0.01608,-0.391
2022-07-12 02:30:54.695000+00:00,0.00656,0.01752,-0.455
2022-07-12 02:45:32.926000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 03:00:40.921000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-12 03:15:43.774000+00:00,0.00656,0.01752,-0.455
2022-07-12 03:30:48.774000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-12 03:45:23.971000+00:00,0.00732,0.01752,-0.411
2022-07-12 04:00:34.978000+00:00,0.00732,0.01704,-0.399
2022-07-12 04:15:20.807000+00:00,0.00804,0.01848,-0.394
2022-07-12 04:30:33.862000+00:00,0.00852,0.018000000000000002,-0.357
2022-07-12 04:46:01.864000+00:00,0.0078000000000000005,0.018000000000000002,-0.395
2022-07-12 05:00:52.905000+00:00,0.01512,0.01752,-0.074
2022-07-12 05:15:49.078000+00:00,0.01756,0.018000000000000002,-0.012
2022-07-12 05:30:25.133000+00:00,0.02144,0.018959999999999998,0.061
2022-07-12 05:45:19.139000+00:00,0.01876,0.018959999999999998,-0.005
2022-07-12 06:00:25.946000+00:00,0.02952,0.01952,0.204
2022-07-12 06:15:17.185000+00:00,0.042199999999999994,0.01952,0.367
2022-07-12 06:30:22.161000+00:00,0.046079999999999996,0.02048,0.385
2022-07-12 06:30:22.206000+00:00,0.046079999999999996,0.02048,0.385
2022-07-12 06:45:10.994000+00:00,0.05756,0.02144,0.457
2022-07-12 07:00:24.233000+00:00,0.06344,0.02144,0.495
2022-07-12 07:15:29.045000+00:00,0.06612,0.022400000000000003,0.494
2022-07-12 07:30:42.030000+00:00,0.07024,0.02336,0.501
2022-07-12 07:45:55.029000+00:00,0.07612000000000001,0.022879999999999998,0.538
2022-07-12 08:00:46.279000+00:00,0.08220000000000001,0.02384,0.55
2022-07-12 08:16:06.276000+00:00,0.0888,0.02488,0.562
2022-07-12 08:30:58.302000+00:00,0.09759999999999999,0.02536,0.588
2022-07-12 08:46:07.119000+00:00,0.09391999999999999,0.025840000000000002,0.568
2022-07-12 09:01:26.309000+00:00,0.09368,0.025840000000000002,0.568
2022-07-12 09:16:36.340000+00:00,0.09244,0.025840000000000002,0.563
2022-07-12 09:31:42.185000+00:00,0.09051999999999999,0.02536,0.562
2022-07-12 09:47:02.326000+00:00,0.08904,0.025840000000000002,0.55
2022-07-12 10:02:07.159000+00:00,0.08708,0.025840000000000002,0.542
2022-07-12 10:17:30.397000+00:00,0.08439999999999999,0.02488,0.545
2022-07-12 10:32:39.245000+00:00,0.08172,0.02536,0.526
2022-07-12 10:47:10.202000+00:00,0.07856,0.02488,0.519
2022-07-12 11:02:01.250000+00:00,0.07464,0.024399999999999998,0.507
2022-07-12 11:16:41.462000+00:00,0.071,0.024399999999999998,0.488
2022-07-12 11:32:04.451000+00:00,0.06756000000000001,0.02384,0.478
2022-07-12 11:47:17.323000+00:00,0.06392,0.02384,0.457
2022-07-12 12:01:53.278000+00:00,0.061239999999999996,0.02336,0.448
2022-07-12 12:16:43.538000+00:00,0.058280000000000005,0.02336,0.428
2022-07-12 12:32:01.340000+00:00,0.05535999999999999,0.022879999999999998,0.415
2022-07-12 12:47:23.348000+00:00,0.053680000000000005,0.022879999999999998,0.402
2022-07-12 13:02:15.585000+00:00,0.04928,0.02336,0.357
2022-07-12 13:17:03.356000+00:00,0.04636,0.021920000000000002,0.358
2022-07-12 13:31:55.578000+00:00,0.044160000000000005,0.022879999999999998,0.317
2022-07-12 13:46:31.618000+00:00,0.04024,0.021920000000000002,0.295
2022-07-12 14:01:22.452000+00:00,0.0378,0.021920000000000002,0.266
2022-07-12 14:16:16.611000+00:00,0.03388,0.021920000000000002,0.214
2022-07-12 14:31:36.651000+00:00,0.03024,0.02144,0.17
2022-07-12 14:46:08.475000+00:00,0.02732,0.02096,0.132
2022-07-12 15:00:59.700000+00:00,0.02488,0.02144,0.074
2022-07-12 15:16:15.533000+00:00,0.02244,0.02096,0.034
2022-07-12 15:31:07.550000+00:00,0.02024,0.02,0.006
2022-07-12 15:45:56.568000+00:00,0.01876,0.02,-0.032
2022-07-12 16:00:52.763000+00:00,0.00924,0.01952,-0.357
2022-07-12 16:15:57.777000+00:00,0.00852,0.018959999999999998,-0.38
2022-07-12 16:31:15.735000+00:00,0.009000000000000001,0.01952,-0.369
2022-07-12 16:46:01.623000+00:00,0.00828,0.01848,-0.381
2022-07-12 17:00:40.612000+00:00,0.0078000000000000005,0.018959999999999998,-0.417
2022-07-12 17:15:33.807000+00:00,0.00852,0.01848,-0.369
2022-07-12 17:30:53.646000+00:00,0.00732,0.01848,-0.433
2022-07-12 17:45:47.666000+00:00,0.00732,0.01848,-0.433
2022-07-12 18:00:23.687000+00:00,0.00756,0.018000000000000002,-0.408
2022-07-12 18:15:41.703000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-12 18:31:03.714000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 18:45:51.916000+00:00,0.00732,0.01848,-0.433
2022-07-12 19:01:11.935000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 19:15:53.756000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 19:30:45.785000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-12 19:45:53.960000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-12 20:00:55.992000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-12 20:16:16.017000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-12 20:31:26.833000+00:00,0.00732,0.01848,-0.433
2022-07-12 20:46:35.817000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-12 21:01:07.051000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-12 21:15:55.076000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 21:30:27.101000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 21:45:36.116000+00:00,0.00756,0.018000000000000002,-0.408
2022-07-12 22:00:43.135000+00:00,0.0068000000000000005,0.01848,-0.462
2022-07-12 22:15:29.147000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-12 22:30:07.161000+00:00,0.00732,0.01752,-0.411
2022-07-12 22:44:48.999000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-12 23:00:09.011000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-12 23:15:30.034000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-12 23:30:21.042000+00:00,0.007039999999999999,0.01848,-0.448
2022-07-12 23:45:00.067000+00:00,0.00732,0.018000000000000002,-0.422
2022-07-13 00:00:28.228000+00:00,0.00732,0.01752,-0.411
2022-07-13 00:15:15.078000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-13 00:29:54.259000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-13 00:44:30.299000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-13 00:59:20.326000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-13 01:14:12.295000+00:00,0.007039999999999999,0.018000000000000002,-0.438
2022-07-13 01:29:23.157000+00:00,0.0068000000000000005,0.018000000000000002,-0.452
2022-07-13 01:44:06.365000+00:00,0.00656,0.01704,-0.444
2022-07-13 01:59:02.361000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-13 02:14:14.214000+00:00,0.0068000000000000005,0.01752,-0.441
2022-07-13 02:29:24.249000+00:00,0.00656,0.01704,-0.444
2022-07-13 02:43:55.273000+00:00,0.007039999999999999,0.01656,-0.403
2022-07-13 02:58:56.469000+00:00,0.0068000000000000005,0.01704,-0.43
2022-07-13 03:13:59.303000+00:00,0.007039999999999999,0.01752,-0.427
2022-07-13 03:28:53.327000+00:00,0.00732,0.01752,-0.411
2022-07-13 03:44:13.314000+00:00,0.0078000000000000005,0.01752,-0.384
2022-07-13 03:59:04.346000+00:00,0.00828,0.018000000000000002,-0.37
2022-07-13 04:13:52.332000+00:00,0.00976,0.018000000000000002,-0.297
2022-07-13 04:28:40.550000+00:00,0.00924,0.018000000000000002,-0.322
2022-07-13 04:43:49.417000+00:00,0.00852,0.018000000000000002,-0.357
2022-07-13 04:59:14.588000+00:00,0.0212,0.018000000000000002,0.082
2022-07-13 04:59:14.589000+00:00,0.0212,0.018000000000000002,0.082
2022-07-13 05:14:43.443000+00:00,0.011439999999999999,0.01752,-0.21
2022-07-13 05:14:43.444000+00:00,0.011439999999999999,0.01752,-0.21
2022-07-13 05:29:42.435000+00:00,0.02464,0.01848,0.143
2022-07-13 05:29:42.437000+00:00,0.02464,0.01848,0.143
