name,time,city,city_id,cloudiness,condition_description,condition_icon,condition_id,condition_main,country,forecast,host,humidity,pressure,rain,sunrise,sunset,temperature,visibility,wind_degrees,wind_speed
weather,2022-05-28T02:14:26Z,Kozani,8133764,88,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,77,1014,0,1653707235000000000,1653760376000000000,17.63,10000,330,2.06
weather,2022-05-28T03:14:24Z,Kozani,8133764,92,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,77,1014,0,1653707235000000000,1653760376000000000,16.64,10000,330,3.09
weather,2022-05-28T04:14:25Z,Kozani,8133764,80,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,82,1014,0,1653707235000000000,1653760376000000000,16.64,10000,0,1.54
weather,2022-05-28T05:14:29Z,Kozani,8133764,68,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,77,1014,0,1653707235000000000,1653760376000000000,18.63,10000,0,0
weather,2022-05-28T06:16:45Z,Kozani,8133764,67,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,60,1014,0,1653707235000000000,1653760376000000000,21.62,10000,0,0.51
weather,2022-05-28T07:14:28Z,Kozani,8133764,52,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,57,1014,0,1653707235000000000,1653760376000000000,23.62,10000,0,1.03
weather,2022-05-28T08:14:27Z,Kozani,8133764,64,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,47,1014,0,1653707235000000000,1653760376000000000,25.61,10000,150,2.06
weather,2022-05-28T09:14:29Z,Kozani,8133764,55,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,41,1013,0,1653707235000000000,1653760376000000000,26.61,10000,110,2.06
weather,2022-05-28T10:14:14Z,Kozani,8133764,61,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,34,1013,0,1653707235000000000,1653760376000000000,27.62,10000,160,2.57
weather,2022-05-28T11:14:26Z,Kozani,8133764,68,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,34,1012,0,1653707235000000000,1653760376000000000,28.57,10000,140,3.09
weather,2022-05-28T12:11:25Z,Kozani,8133764,72,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,29,1011,0,1653707235000000000,1653760376000000000,30.54,10000,180,3.6
weather,2022-05-28T13:14:23Z,Kozani,8133764,46,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,23,1010,0,1653707235000000000,1653760376000000000,30.62,10000,140,4.12
weather,2022-05-28T14:14:34Z,Kozani,8133764,26,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,25,1010,0,1653707235000000000,1653760376000000000,29.58,10000,120,4.12
weather,2022-05-28T15:14:25Z,Kozani,8133764,19,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,30,1009,0,1653707235000000000,1653760376000000000,29.57,10000,140,4.63
weather,2022-05-28T16:14:28Z,Kozani,8133764,15,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,34,1009,0,1653707235000000000,1653760376000000000,27.58,10000,100,4.12
weather,2022-05-28T17:14:33Z,Kozani,8133764,13,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,44,1009,0,1653707235000000000,1653760376000000000,25.62,10000,140,2.06
weather,2022-05-28T18:17:03Z,Kozani,8133764,12,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,53,1010,0,1653707235000000000,1653760376000000000,23.62,10000,0,1.03
weather,2022-05-28T19:14:29Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1010,0,1653707235000000000,1653760376000000000,21.62,10000,290,2.57
weather,2022-05-28T20:14:34Z,Kozani,8133764,2,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1010,0,1653793602000000000,1653846824000000000,21.62,10000,260,2.57
weather,2022-05-28T21:14:13Z,Kozani,8133764,3,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,73,1010,0,1653793602000000000,1653846824000000000,19.62,10000,0,1.54
weather,2022-05-28T22:14:24Z,Kozani,8133764,8,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,73,1010,0,1653793602000000000,1653846824000000000,19.62,10000,350,2.57
weather,2022-05-28T23:14:16Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,77,1009,0,1653793602000000000,1653846824000000000,18.62,10000,340,2.57
weather,2022-05-29T00:10:46Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,77,1009,0,1653793602000000000,1653846824000000000,17.62,10000,10,2.57
weather,2022-05-29T01:14:27Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,72,1008,0,1653793602000000000,1653846824000000000,17.62,10000,340,3.09
weather,2022-05-29T02:14:28Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,77,1008,0,1653793602000000000,1653846824000000000,16.62,10000,20,3.09
weather,2022-05-29T03:14:14Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,77,1008,0,1653793602000000000,1653846824000000000,16.62,10000,360,2.06
weather,2022-05-29T04:14:05Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,72,1008,0,1653793602000000000,1653846824000000000,16.62,10000,340,2.06
weather,2022-05-29T05:14:31Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,68,1008,0,1653793602000000000,1653846824000000000,18.62,10000,0,0
weather,2022-05-29T06:17:51Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,53,1008,0,1653793602000000000,1653846824000000000,21.62,10000,0,0
weather,2022-05-29T07:14:24Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,46,1008,0,1653793602000000000,1653846824000000000,22.62,10000,0,0
weather,2022-05-29T08:14:10Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,41,1008,0,1653793602000000000,1653846824000000000,23.62,10000,0,0
weather,2022-05-29T09:14:42Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,36,1007,0,1653793602000000000,1653846824000000000,24.62,10000,200,3.09
weather,2022-05-29T10:14:13Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,34,1007,0,1653793602000000000,1653846824000000000,25.62,10000,120,3.09
weather,2022-05-29T11:14:20Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,32,1006,0,1653793602000000000,1653846824000000000,26.62,10000,140,3.6
weather,2022-05-29T12:11:21Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,28,1005,0,1653793602000000000,1653846824000000000,26.62,10000,140,4.63
weather,2022-05-29T13:14:18Z,Kozani,8133764,98,light rain,10d,500,Rain,GR,*,ip-172-31-46-198,75,967,0,1653793602000000000,1653846824000000000,20.5,10000,240,6.17
weather,2022-05-29T14:14:31Z,Kozani,8133764,95,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,56,1007,0,1653793602000000000,1653846824000000000,19.62,10000,250,4.12
weather,2022-05-29T15:14:46Z,Kozani,8133764,97,overcast clouds,04d,804,Clouds,GR,*,ip-172-31-46-198,48,1007,0,1653793602000000000,1653846824000000000,18.61,10000,290,3.09
weather,2022-05-29T16:14:24Z,Kozani,8133764,78,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,55,1007,0,1653793602000000000,1653846824000000000,18.6,10000,0,1.54
weather,2022-05-29T17:14:17Z,Kozani,8133764,82,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,52,1007,0,1653793602000000000,1653846824000000000,19.6,10000,320,2.06
weather,2022-05-29T18:18:10Z,Kozani,8133764,84,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,68,1008,0,1653793602000000000,1653846824000000000,17.62,10000,0,1.03
weather,2022-05-29T19:14:24Z,Kozani,8133764,85,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,59,1008,0,1653793602000000000,1653846824000000000,17.61,10000,310,2.06
weather,2022-05-29T20:14:22Z,Kozani,8133764,54,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,77,1009,0,1653879971000000000,1653933270000000000,15.63,10000,0,1.03
weather,2022-05-29T21:14:21Z,Kozani,8133764,40,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,88,1009,0,1653879971000000000,1653933270000000000,13.65,10000,350,2.57
weather,2022-05-29T22:14:16Z,Kozani,8133764,33,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,82,1010,0,1653879971000000000,1653933270000000000,13.65,10000,340,2.06
weather,2022-05-29T23:14:12Z,Kozani,8133764,28,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,77,1010,0,1653879971000000000,1653933270000000000,13.64,10000,0,1.03
weather,2022-05-30T00:14:23Z,Kozani,8133764,31,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,82,1010,0,1653879971000000000,1653933270000000000,12.65,10000,0,1.54
weather,2022-05-30T01:14:24Z,Kozani,8133764,5,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,87,1010,0,1653879971000000000,1653933270000000000,11.65,10000,10,2.57
weather,2022-05-30T02:14:18Z,Kozani,8133764,4,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,87,1011,0,1653879971000000000,1653933270000000000,11.65,10000,360,2.06
weather,2022-05-30T03:14:27Z,Kozani,8133764,3,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,87,1011,0,1653879971000000000,1653933270000000000,11.65,10000,10,2.06
weather,2022-05-30T04:14:13Z,Kozani,8133764,2,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,88,1012,0,1653879971000000000,1653933270000000000,12.64,10000,0,1.54
weather,2022-05-30T05:14:21Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,77,1012,0,1653879971000000000,1653933270000000000,15.63,10000,0,0
weather,2022-05-30T06:17:02Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,68,1013,0,1653879971000000000,1653933270000000000,17.61,10000,0,0
weather,2022-05-30T07:14:27Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,63,1013,0,1653879971000000000,1653933270000000000,18.62,10000,180,2.06
weather,2022-05-30T08:14:20Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,49,1013,0,1653879971000000000,1653933270000000000,21.61,10000,0,0
weather,2022-05-30T09:15:11Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,40,1013,0,1653879971000000000,1653933270000000000,22.62,10000,0,0
weather,2022-05-30T10:14:26Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,36,1013,0,1653879971000000000,1653933270000000000,24.63,10000,200,2.06
weather,2022-05-30T11:14:17Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,32,1013,0,1653879971000000000,1653933270000000000,26.61,10000,0,0
weather,2022-05-30T12:10:54Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,29,1013,0,1653879971000000000,1653933270000000000,26.61,10000,0,0
weather,2022-05-30T13:14:24Z,Kozani,8133764,1,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,31,1013,0,1653879971000000000,1653933270000000000,25.64,10000,0,1.54
weather,2022-05-30T14:14:26Z,Kozani,8133764,10,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,24,1013,0,1653879971000000000,1653933270000000000,28.62,10000,0,1.54
weather,2022-05-30T15:14:43Z,Kozani,8133764,27,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,21,1013,0,1653879971000000000,1653933270000000000,28.62,10000,280,2.57
weather,2022-05-30T16:14:27Z,Kozani,8133764,43,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,21,1013,0,1653879971000000000,1653933270000000000,28.62,10000,0,1.03
weather,2022-05-30T17:14:23Z,Kozani,8133764,53,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,32,1013,0,1653879971000000000,1653933270000000000,26.62,10000,0,1.03
weather,2022-05-30T18:17:28Z,Kozani,8133764,55,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,38,1014,0,1653879971000000000,1653933270000000000,23.62,10000,220,2.06
weather,2022-05-30T19:14:07Z,Kozani,8133764,77,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,46,1014,0,1653879971000000000,1653933270000000000,20.62,10000,0,1.54
weather,2022-05-30T20:14:22Z,Kozani,8133764,75,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,63,1015,0,1653966342000000000,1654019716000000000,17.62,10000,0,1.03
weather,2022-05-30T21:14:21Z,Kozani,8133764,57,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,67,1016,0,1653966342000000000,1654019716000000000,16.62,10000,0,1.54
weather,2022-05-30T22:14:19Z,Kozani,8133764,43,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,55,1016,0,1653966342000000000,1654019716000000000,17.64,10000,350,2.57
weather,2022-05-30T23:14:23Z,Kozani,8133764,34,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,59,1016,0,1653966342000000000,1654019716000000000,17.63,10000,330,2.57
weather,2022-05-31T00:10:59Z,Kozani,8133764,24,few clouds,02n,801,Clouds,GR,*,ip-172-31-46-198,72,1017,0,1653966342000000000,1654019716000000000,15.65,10000,350,2.06
weather,2022-05-31T01:14:23Z,Kozani,8133764,42,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,72,1017,0,1653966342000000000,1654019716000000000,14.65,10000,340,2.57
weather,2022-05-31T02:14:27Z,Kozani,8133764,36,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,77,1017,0,1653966342000000000,1654019716000000000,14.65,10000,340,2.57
weather,2022-05-31T03:14:27Z,Kozani,8133764,51,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,67,1017,0,1653966342000000000,1654019716000000000,15.63,10000,340,2.57
weather,2022-05-31T04:14:27Z,Kozani,8133764,63,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,67,1018,0,1653966342000000000,1654019716000000000,15.64,10000,0,1.03
weather,2022-05-31T05:14:23Z,Kozani,8133764,70,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,63,1018,0,1653966342000000000,1654019716000000000,16.66,10000,360,2.06
weather,2022-05-31T06:17:25Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,46,1018,0,1653966342000000000,1654019716000000000,20.62,10000,0,0
weather,2022-05-31T07:14:16Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,33,1018,0,1653966342000000000,1654019716000000000,23.6,10000,0,0
weather,2022-05-31T08:14:21Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,38,1018,0,1653966342000000000,1654019716000000000,24.61,10000,0,0
weather,2022-05-31T09:14:39Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,31,1018,0,1653966342000000000,1654019716000000000,25.62,10000,0,0
weather,2022-05-31T10:14:08Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,26,1018,0,1653966342000000000,1654019716000000000,27.61,10000,180,2.06
weather,2022-05-31T11:14:23Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,23,1017,0,1653966342000000000,1654019716000000000,28.59,10000,0,0
weather,2022-05-31T12:10:57Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,20,1017,0,1653966342000000000,1654019716000000000,28.62,10000,140,2.06
weather,2022-05-31T13:14:21Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,20,1016,0,1653966342000000000,1654019716000000000,29.62,10000,0,0
weather,2022-05-31T14:14:19Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,24,1016,0,1653966342000000000,1654019716000000000,27.62,10000,0,0
weather,2022-05-31T15:14:38Z,Kozani,8133764,57,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,80,1017,0,1653966342000000000,1654019716000000000,17.23,10000,153,2.05
weather,2022-05-31T16:14:23Z,Kozani,8133764,66,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,38,1015,0,1653966342000000000,1654019716000000000,25.62,10000,360,2.06
weather,2022-05-31T17:14:26Z,Kozani,8133764,71,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,33,1016,0,1653966342000000000,1654019716000000000,24.62,10000,280,3.6
weather,2022-05-31T18:17:52Z,Kozani,8133764,78,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,49,1016,0,1653966342000000000,1654019716000000000,21.62,10000,150,2.06
weather,2022-05-31T19:14:35Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,60,1017,0,1653966342000000000,1654019716000000000,19.62,10000,0,1.03
weather,2022-05-31T20:14:28Z,Kozani,8133764,99,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,68,1018,0,1654052715000000000,1654106161000000000,18.62,10000,0,0.51
weather,2022-05-31T21:14:30Z,Kozani,8133764,100,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,72,1019,0,1654052715000000000,1654106161000000000,17.62,10000,360,2.06
weather,2022-05-31T22:14:25Z,Kozani,8133764,99,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,68,1019,0,1654052715000000000,1654106161000000000,18.62,10000,290,2.06
weather,2022-05-31T23:14:31Z,Kozani,8133764,93,overcast clouds,04n,804,Clouds,GR,*,ip-172-31-46-198,72,1018,0,1654052715000000000,1654106161000000000,17.62,10000,0,1.54
weather,2022-06-01T00:10:48Z,Kozani,8133764,79,broken clouds,04n,803,Clouds,GR,*,ip-172-31-46-198,72,1018,0,1654052715000000000,1654106161000000000,16.62,10000,320,2.06
weather,2022-06-01T01:14:24Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,67,1018,0,1654052715000000000,1654106161000000000,16.62,10000,340,2.57
weather,2022-06-01T02:14:20Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,77,1017,0,1654052715000000000,1654106161000000000,15.63,10000,10,2.57
weather,2022-06-01T03:14:30Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,77,1017,0,1654052715000000000,1654106161000000000,15.63,10000,0,1.54
weather,2022-06-01T04:14:24Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,77,1018,0,1654052715000000000,1654106161000000000,15.63,10000,340,2.57
weather,2022-06-01T05:14:29Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,68,1018,0,1654052715000000000,1654106161000000000,18.62,10000,40,2.06
weather,2022-06-01T06:17:43Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,68,1018,0,1654052715000000000,1654106161000000000,19.63,10000,0,0
weather,2022-06-01T07:14:30Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,56,1018,0,1654052715000000000,1654106161000000000,21.63,10000,0,0
weather,2022-06-01T08:14:20Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,50,1018,0,1654052715000000000,1654106161000000000,23.62,10000,0,0
weather,2022-06-01T09:14:31Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,38,1018,0,1654052715000000000,1654106161000000000,25.61,10000,0,0
weather,2022-06-01T10:14:30Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,32,1017,0,1654052715000000000,1654106161000000000,27.62,10000,0,0
weather,2022-06-01T11:14:24Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,26,1017,0,1654052715000000000,1654106161000000000,28.6,10000,0,0
weather,2022-06-01T12:11:25Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,26,1016,0,1654052715000000000,1654106161000000000,28.62,10000,0,0
weather,2022-06-01T13:14:29Z,Kozani,8133764,14,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,23,1016,0,1654052715000000000,1654106161000000000,29.62,10000,170,2.57
weather,2022-06-01T14:14:35Z,Kozani,8133764,25,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,21,1016,0,1654052715000000000,1654106161000000000,29.62,10000,170,2.57
weather,2022-06-01T15:14:35Z,Kozani,8133764,33,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,25,1016,0,1654052715000000000,1654106161000000000,29.62,10000,150,3.09
weather,2022-06-01T16:14:19Z,Kozani,8133764,40,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,28,1016,0,1654052715000000000,1654106161000000000,27.62,10000,70,3.09
weather,2022-06-01T17:14:22Z,Kozani,8133764,41,scattered clouds,03d,802,Clouds,GR,*,ip-172-31-46-198,44,1016,0,1654052715000000000,1654106161000000000,24.62,10000,0,0.51
weather,2022-06-01T18:17:47Z,Kozani,8133764,25,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,46,1016,0,1654052715000000000,1654106161000000000,22.62,10000,0,1.03
weather,2022-06-01T19:14:22Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,52,1017,0,1654052715000000000,1654106161000000000,20.62,10000,0,1.54
weather,2022-06-01T20:14:26Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,56,1017,0,1654139090000000000,1654192604000000000,19.62,10000,0,1.03
weather,2022-06-01T21:14:32Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,59,1017,0,1654139090000000000,1654192604000000000,17.62,10000,0,1.54
weather,2022-06-01T22:14:31Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,52,1018,0,1654139090000000000,1654192604000000000,19.62,10000,360,2.57
weather,2022-06-01T23:14:26Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,55,1018,0,1654139090000000000,1654192604000000000,18.63,10000,360,2.06
weather,2022-06-02T00:11:01Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,52,1017,0,1654139090000000000,1654192604000000000,18.62,10000,340,2.06
weather,2022-06-02T01:14:28Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,63,1018,0,1654139090000000000,1654192604000000000,16.64,10000,0,1.03
weather,2022-06-02T02:14:22Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,63,1018,0,1654139090000000000,1654192604000000000,16.64,10000,360,2.57
weather,2022-06-02T03:14:38Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,67,1018,0,1654139090000000000,1654192604000000000,15.64,10000,350,3.09
weather,2022-06-02T04:14:20Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,63,1018,0,1654139090000000000,1654192604000000000,16.64,10000,340,3.09
weather,2022-06-02T05:14:28Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,56,1018,0,1654139090000000000,1654192604000000000,19.63,10000,0,1.54
weather,2022-06-02T06:18:07Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,46,1018,0,1654139090000000000,1654192604000000000,22.63,10000,0,0
weather,2022-06-02T07:14:30Z,Kozani,8133764,0,clear sky,01d,800,Clear,GR,*,ip-172-31-46-198,41,1018,0,1654139090000000000,1654192604000000000,24.61,10000,0,0
weather,2022-06-02T08:14:31Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,38,1018,0,1654139090000000000,1654192604000000000,25.62,10000,220,2.06
weather,2022-06-02T09:13:31Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,34,1018,0,1654139090000000000,1654192604000000000,26.62,10000,170,2.57
weather,2022-06-02T10:14:21Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,30,1018,0,1654139090000000000,1654192604000000000,28.62,10000,140,3.6
weather,2022-06-02T11:14:37Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,30,1017,0,1654139090000000000,1654192604000000000,27.64,10000,210,2.06
weather,2022-06-02T12:11:36Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,26,1017,0,1654139090000000000,1654192604000000000,29.62,10000,180,3.09
weather,2022-06-02T13:14:28Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,23,1016,0,1654139090000000000,1654192604000000000,30.62,10000,80,3.09
weather,2022-06-02T14:14:19Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,21,1016,0,1654139090000000000,1654192604000000000,28.62,10000,80,3.6
weather,2022-06-02T15:13:34Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,23,1016,0,1654139090000000000,1654192604000000000,28.63,10000,110,2.06
weather,2022-06-02T16:14:20Z,Kozani,8133764,20,few clouds,02d,801,Clouds,GR,*,ip-172-31-46-198,26,1016,0,1654139090000000000,1654192604000000000,28.64,10000,60,3.09
weather,2022-06-02T17:14:28Z,Kozani,8133764,55,broken clouds,04d,803,Clouds,GR,*,ip-172-31-46-198,55,1015,0,1654139090000000000,1654192604000000000,26.15,10000,77,0.92
weather,2022-06-02T18:17:41Z,Kozani,8133764,43,scattered clouds,03n,802,Clouds,GR,*,ip-172-31-46-198,59,1015,0,1654139090000000000,1654192604000000000,23.37,10000,30,1.32
weather,2022-06-02T19:14:30Z,Kozani,8133764,2,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,62,1016,0,1654139090000000000,1654192604000000000,20.67,10000,34,1.76
weather,2022-06-02T20:14:26Z,Kozani,8133764,10,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,63,1017,0,1654225467000000000,1654279046000000000,20.06,10000,30,1.42
weather,2022-06-02T21:13:19Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,66,1018,0,1654225467000000000,1654279046000000000,19.37,10000,22,2.02
weather,2022-06-02T22:14:22Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,68,1018,0,1654225467000000000,1654279046000000000,18.65,10000,22,1.93
weather,2022-06-02T23:14:30Z,Kozani,8133764,7,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,70,1018,0,1654225467000000000,1654279046000000000,20.88,10000,15,1.55
weather,2022-06-03T00:11:02Z,Kozani,8133764,5,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,70,1018,0,1654225467000000000,1654279046000000000,17.82,10000,5,1.73
weather,2022-06-03T01:14:25Z,Kozani,8133764,0,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,71,1018,0,1654225467000000000,1654279046000000000,17.44,10000,357,1.7
weather,2022-06-03T02:14:28Z,Kozani,8133764,1,clear sky,01n,800,Clear,GR,*,ip-172-31-46-198,71,1018,0,1654225467000000000,1654279046000000000,17.16,10000,344,1.63
