name,time,actual_max_temperature,actual_min_temperature,actual_wind_gust_speed,actual_wind_speed,average_accuracy,forecasted_max_temperature,forecasted_min_temperature,forecasted_wind_gust_speed,forecasted_wind_speed,max_temperature,max_temperature_accuracy,max_temperature_accuracy_max,min_temperature,min_temperature_accuracy,min_temperature_accuracy_max,wind_gust_speed,wind_gust_speed_accuracy,wind_speed,wind_speed_accuracy,wind_speed_accuracy_max
accu_diffs,2022-04-21T00:00:00Z,12.882608695652175,1.2260869565217387,8.917391304347827,8.656521739130437,99.99662910869702,10.7,1.2,13,3.7,0.0016942288221397247,99.99830577117785,false,0.00021276595744680553,99.99978723404256,true,0.005850804485616773,false,0.0057257659467604225,99.99427423405324,false
accu_diffs,2022-04-22T00:00:00Z,14.673913043478262,3.108695652173913,4.4391304347826095,4.4391304347826095,99.99328590970099,18.5,6.5,22.2,7.4,0.002607407407407407,99.99739259259259,true,0.010909090909090908,99.9890909090909,false,0.006669931439764934,false,0.006669931439764934,99.99333006856024,false
accu_diffs,2022-04-23T00:00:00Z,17.24347826086956,6.017391304347826,8.143478260869564,8.143478260869564,99.9955287181966,14.8,6.7,14.8,1.9,0.001417044881492684,99.99858295511851,false,0.0011343930635838155,99.99886560693642,true,0.007666844634276561,false,0.007666844634276561,99.99233315536573,false
accu_diffs,2022-04-24T00:00:00Z,20.62608695652173,5.869565217391303,7.095652173913043,7.095652173913043,99.99923449618277,21.2,7,22.2,7.4,0.0002782462057335632,99.99972175379426,true,0.001925925925925929,99.99807407407407,false,0.0004289215686274516,false,0.0004289215686274516,99.99957107843137,false
accu_diffs,2022-04-25T00:00:00Z,22.743478260869562,8.039130434782605,6.665217391304347,5.978260869565218,99.99900765817792,23.4,8.2,24.1,7.4,0.00028866373542343806,99.99971133626458,false,0.00020010816657653206,99.99979989183342,true,0.0011024135681669941,false,0.0023781818181818183,99.99762181818181,false
accu_diffs,2022-04-26T00:00:00Z,24.756521739130427,9.582608695652176,7.904347826086958,7.904347826086958,99.99868337821808,23.1,6.4,24.1,7.4,0.0006691253951527891,99.99933087460485,false,0.0033212341197822156,99.99667876588022,false,0.0006380638063806398,false,0.0006380638063806398,99.99936193619362,true
accu_diffs,2022-04-27T00:00:00Z,24.52173913043478,8.386956521739126,6.77391304347826,6.77391304347826,99.99890702944253,24.9,6.4,40.7,7.4,0.0001542553191489361,99.99984574468085,true,0.002369103162260234,99.99763089683773,false,0.0009242618741976907,false,0.0009242618741976907,99.9990757381258,false
accu_diffs,2022-04-28T00:00:00Z,24.130434782608692,8.499999999999996,5.965217391304347,5.965217391304347,99.99711342204834,24.1,8.8,25.9,9.3,0.000012612612612610426,99.99998738738739,true,0.0003529411764705934,99.99964705882353,false,0.005590379008746358,false,0.005590379008746358,99.99440962099125,false
accu_diffs,2022-04-29T00:00:00Z,24.756521739130427,8.491304347826087,8.226086956521739,8.226086956521739,99.999340702161,24.1,8.8,24.1,7.4,0.00026519142957498774,99.99973480857042,true,0.00036354326676907344,99.99963645673323,false,0.0010042283298097243,false,0.0010042283298097243,99.9989957716702,false
accu_diffs,2022-04-30T00:00:00Z,23.13913043478261,8.62173913043478,10.878260869565214,10.878260869565214,99.99882786470724,24.8,7.7,27.8,9.3,0.0007177752724539637,99.99928222472755,true,0.0010690872415531985,99.99893091275845,false,0.0014508393285371669,false,0.0014508393285371669,99.99854916067146,false
accu_diffs,2022-05-01T00:00:00Z,19.026086956521745,10.091304347826084,7.83478260869565,6.78695652173913,99.9971621227724,19.3,9.4,24.1,11.1,0.00014396709323582919,99.99985603290676,true,0.0006850495476087858,99.99931495045239,false,0.0041675915649278614,false,0.00635490070467649,99.99364509929532,false
accu_diffs,2022-05-02T00:00:00Z,17.820833333333326,9.266666666666662,3.104166666666668,3.104166666666668,99.99586660309694,18.5,9.2,18.5,5.6,0.0003811082534486834,99.99961889174655,false,0.00007194244604316141,99.99992805755396,true,0.008040268456375831,false,0.008040268456375831,99.99195973154363,false
accu_diffs,2022-05-03T00:00:00Z,15.204347826086963,8.434782608695656,3.3999999999999995,3.3999999999999995,99.99325096862458,12.7,6.9,18.5,7.4,0.0016471261080926547,99.9983528738919,true,0.0018195876288659826,99.99818041237113,false,0.011764705882352946,false,0.011764705882352946,99.98823529411764,false
accu_diffs,2022-05-04T00:00:00Z,14.021739130434783,5.1521739130434785,2.995652173913044,2.995652173913044,99.99858620241628,13.1,5,14.8,3.7,0.0006573643410852719,99.99934263565892,false,0.00029535864978902994,99.9997046413502,true,0.0023512336719883867,false,0.0023512336719883867,99.99764876632801,false
accu_diffs,2022-05-05T00:00:00Z,16.704347826086952,7.773913043478261,6.291304347826087,6.291304347826087,99.99850031541975,18.1,6.5,20.4,7.4,0.0008355023425299361,99.99916449765747,true,0.0016387024608501123,99.99836129753915,false,0.0017622667588113336,false,0.0017622667588113336,99.99823773324118,false
accu_diffs,2022-05-06T00:00:00Z,20.452173913043477,6.908695652173913,4.839130434782609,4.839130434782609,99.99712147278649,20.9,7.4,20.4,7.4,0.00021896258503401332,99.99978103741496,true,0.0007111390811831348,99.99928886091881,false,0.0052920035938903865,false,0.0052920035938903865,99.9947079964061,false
accu_diffs,2022-05-07T00:00:00Z,21.447826086956525,7.543478260869564,5.64782608695652,5.64782608695652,99.99656582746972,22,7.7,13,1.9,0.0002574498276910588,99.99974255017231,false,0.00020749279538905137,99.99979250720462,true,0.006635873749037721,false,0.006635873749037721,99.99336412625097,false
accu_diffs,2022-05-08T00:00:00Z,19.765217391304358,8.556521739130437,6.056521739130437,6.056521739130437,99.99451156978141,18.2,4.7,29.6,11.1,0.0007919049714034366,99.99920809502859,true,0.004507113821138212,99.99549288617887,false,0.008327351040918873,false,0.008327351040918873,99.99167264895908,false
accu_diffs,2022-05-09T00:00:00Z,18.726086956521748,5.030434782608694,4.682608695652174,4.682608695652174,99.9967184266826,18,5.6,22.2,7.4,0.0003877408869282607,99.99961225911308,true,0.0011322385479688882,99.99886776145203,false,0.005803156917363045,false,0.005803156917363045,99.99419684308263,false
accu_diffs,2022-05-10T00:00:00Z,20.317391304347822,6.021739130434781,5.2434782608695665,5.2434782608695665,99.99650643948887,18.1,6.1,14.8,1.9,0.0010913759897282235,99.99890862401027,false,0.000129963898916969,99.99987003610109,true,0.006376451077943617,false,0.006376451077943617,99.99362354892206,false
accu_diffs,2022-05-11T00:00:00Z,22.586956521739125,7.043478260869564,5.482608695652174,5.482608695652174,99.99807552424346,21.5,7.2,24.1,7.4,0.00048123195380173035,99.9995187680462,false,0.00022222222222222475,99.99977777777778,true,0.0034972244250594774,false,0.0034972244250594774,99.99650277557494,false
accu_diffs,2022-05-12T00:00:00Z,22.786956521739118,7.478260869565213,7.421739130434784,7.421739130434784,99.99868903257334,22.7,7.7,20.4,5.6,0.000038160656363284186,99.99996183934364,true,0.00029651162790698266,99.99970348837209,false,0.002454598711189223,false,0.002454598711189223,99.99754540128882,false
accu_diffs,2022-05-13T00:00:00Z,24.12608695652174,10.160869565217395,6.130434782608697,6.130434782608697,99.99877330423581,22.9,9.9,24.1,7.4,0.0005081996756172289,99.99949180032438,false,0.00025673940949936093,99.9997432605905,true,0.0020709219858156005,false,0.0020709219858156005,99.99792907801418,false
accu_diffs,2022-05-14T00:00:00Z,25.343478260869563,11.108695652173909,5.717391304347826,5.717391304347826,99.99835055997643,24.7,10.6,22.2,7.4,0.00025390289929661994,99.9997460971007,true,0.00045792563600782435,99.99954207436399,false,0.002942965779467681,false,0.002942965779467681,99.99705703422053,false
accu_diffs,2022-05-15T00:00:00Z,25.513043478260872,11.186956521739125,7.908695652173913,7.908695652173913,99.99954439676074,24.8,10.9,25.9,7.4,0.0002794819359236545,99.99972051806408,false,0.00025650991061017774,99.99974349008939,true,0.0006432105552501368,false,0.0006432105552501368,99.99935678944475,false
accu_diffs,2022-05-16T00:00:00Z,25.473913043478266,11.547826086956517,6.213043478260871,6.213043478260871,99.99889353383165,24.7,11.2,22.2,7.4,0.00030380611025772537,99.99969619388975,false,0.00030120481927710526,99.99969879518072,true,0.0019104268719384167,false,0.0019104268719384167,99.99808957312806,false
accu_diffs,2022-05-17T00:00:00Z,26.11666666666666,12.779166666666667,8.762500000000001,7.816666666666667,99.9982942635627,25.7,12.5,14.8,5.6,0.00015954052329291416,99.9998404594767,true,0.0002184545158134986,99.99978154548418,false,0.003609129814550643,false,0.002835820895522389,99.99716417910447,false
accu_diffs,2022-05-18T00:00:00Z,27.691304347826097,12.508695652173914,5.082608695652174,5.082608695652174,99.99752008123255,26.6,12,20.4,7.4,0.0003940964044591019,99.99960590359554,true,0.0004066736183524514,99.99959332638164,false,0.004559452523524381,false,0.004559452523524381,99.99544054747648,false
accu_diffs,2022-05-19T00:00:00Z,27.269565217391307,12.482608695652175,21.91304347826087,16.434782608695656,99.99752081557163,25.5,8.6,33.3,13,0.0006489158163265315,99.99935108418367,true,0.0031104144897248355,99.99688958551027,false,0.004067460317460318,false,0.002089947089947092,99.99791005291006,false
accu_diffs,2022-05-20T00:00:00Z,22.817391304347826,9.965217391304352,8.147826086956522,8.147826086956522,99.99834750664925,19.4,6.7,20.4,7.4,0.0014977134146341468,99.99850228658536,false,0.0032766143106457263,99.99672338568935,false,0.0009178228388473853,false,0.0009178228388473853,99.99908217716116,true
accu_diffs,2022-05-21T00:00:00Z,22.2695652173913,6.504347826086959,5.665217391304347,5.665217391304347,99.99703039876432,23.8,9.8,20.4,7.4,0.0006872315501757152,99.99931276844983,true,0.005066844919786092,99.99493315508022,false,0.003062164236377592,false,0.003062164236377592,99.99693783576362,false
accu_diffs,2022-05-22T00:00:00Z,26.386956521739126,8.113043478260868,7.421739130434786,7.421739130434786,99.99743868292535,27.5,12.1,20.4,5.6,0.0004218157851375861,99.99957818421487,true,0.0049142550911039674,99.99508574490889,false,0.0024545987111892252,false,0.0024545987111892252,99.99754540128882,false
accu_diffs,2022-05-23T00:00:00Z,28.968181818181826,12.54090909090909,4.9818181818181815,4.9818181818181815,99.9974125042842,28.4,13.1,22.2,7.4,0.00019613996547936916,99.99980386003452,true,0.00044581370061616636,99.99955418629938,false,0.004854014598540148,false,0.004854014598540148,99.99514598540146,false
accu_diffs,2022-05-24T00:00:00Z,29.16521739130436,12.734782608695651,5.965217391304349,4.917391304347826,99.99627874850209,28.2,12.8,25.9,9.3,0.0003309481216458003,99.99966905187836,false,0.00005121201775350077,99.99994878798225,true,0.005590379008746355,false,0.008912466843501327,99.9910875331565,false
accu_diffs,2022-05-25T00:00:00Z,29.43913043478261,13.069565217391299,5.404347826086957,5.404347826086957,99.99972277643924,28.6,13.2,33.3,5.6,0.0002850391374981534,99.9997149608625,false,0.00009980039920160069,99.9999001996008,true,0.0003620273531777948,false,0.0003620273531777948,99.99963797264682,false
accu_diffs,2022-05-26T00:00:00Z,31.47916666666667,13.64166666666666,6.3374999999999995,6.3374999999999995,99.99867779488257,31.9,16.1,24.1,7.4,0.00013368630046326738,99.99986631369954,true,0.0018020769700672025,99.99819792302993,false,0.0016765285996055241,false,0.0016765285996055241,99.9983234714004,false
accu_diffs,2022-05-27T00:00:00Z,32.67826086956521,13.986956521739133,5.339130434782608,4.956521739130435,99.99915689287454,32.2,16,18.5,5.6,0.00014635444385310945,99.99985364555614,true,0.0014392290954305233,99.99856077090458,false,0.0004885993485342025,false,0.0012982456140350875,99.99870175438596,false
accu_diffs,2022-05-28T00:00:00Z,32.1695652173913,16.91739130434782,7.021739130434782,7.021739130434782,99.99811468729915,31.1,15.7,27.8,9.3,0.00033247736180564823,99.99966752263819,true,0.0007196093549216112,99.99928039064508,false,0.003244582043343655,false,0.003244582043343655,99.99675541795666,false
accu_diffs,2022-05-29T00:00:00Z,31.14347826086958,16.59565217391304,9.02608695652174,9.02608695652174,99.99845467094806,30.7,14.2,27.8,11.1,0.0001423984364093301,99.99985760156359,true,0.001443542048729368,99.99855645795127,false,0.0022976878612716756,false,0.0022976878612716756,99.99770231213873,false
accu_diffs,2022-05-30T00:00:00Z,30.3608695652174,15.595652173913038,8.46521739130435,7.417391304347827,99.99682681947884,25.1,11.1,37,11.1,0.0017327796076185037,99.99826722039238,true,0.00288263172567605,99.99711736827432,false,0.0031124807395993804,false,0.004964830011723326,99.99503516998827,false
accu_diffs,2022-05-31T00:00:00Z,27.99545454545454,11.590909090909092,4.9772727272727275,4.9772727272727275,99.99560261222905,27.6,11.5,37,9.3,0.00014125669751582768,99.99985874330248,false,0.0000784313725490203,99.99992156862746,true,0.008684931506849316,false,0.008684931506849316,99.99131506849315,false
accu_diffs,2022-06-01T00:00:00Z,29.01304347826086,13.97826086956522,4.678260869565217,4.678260869565217,99.99681402858896,29.9,15.1,22.2,7.4,0.0003057095759028946,99.9996942904241,true,0.0008024883359253474,99.99919751166408,false,0.005817843866171006,false,0.005817843866171006,99.99418215613383,false
accu_diffs,2022-06-02T00:00:00Z,29.791666666666675,15.295833333333334,5.1083333333333325,5.1083333333333325,99.99750951020367,30.2,16.6,20.4,7.4,0.000137062937062934,99.99986293706294,true,0.000852628711522746,99.99914737128847,false,0.0044861337683523685,false,0.0044861337683523685,99.99551386623165,false
