time,current_clouds,current_dew_point,current_dt,current_feels_like,current_humidity,current_pressure,current_rain_1h,current_snow_1h,current_sunrise,current_sunset,current_temp,current_uvi,current_visibility,current_weather_0_id,current_wind_deg,current_wind_gust,current_wind_speed,lat,lon,timezone_offset,url
2022-02-10T03:00:00Z,0,269.08,1644462000,271.34,64,1028,,,1644471169,1644508891,274.62,0,10000,800,340,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T04:00:01Z,0,269.97,1644465600,271.8,69,1028,,,1644471169,1644508891,274.62,0,10000,800,360,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T05:00:00Z,0,270.14,1644469200,271.22,75,1028,,,1644471169,1644508891,273.66,0,10000,800,320,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T06:00:04Z,0,270.14,1644472803,270.18,75,1028,,,1644471169,1644508891,273.66,0.13,10000,800,310,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T07:00:00Z,0,270.66,1644476400,275.43,69,1031,,,1644471169,1644508891,275.43,0.58,10000,800,329,0.71,0.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T08:00:00Z,0,271.45,1644480000,277.65,63,1030,,,1644471169,1644508891,277.65,1.34,10000,800,319,0.72,0.42,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T09:00:00Z,0,272.77,1644483600,280.43,58,1029,,,1644471169,1644508891,280.43,2.2,10000,800,54,0.56,0.04,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T10:00:02Z,0,272.82,1644487201,281.54,54,1029,,,1644471169,1644508891,281.54,2.82,10000,800,185,0.63,0.16,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T11:00:01Z,0,272.97,1644490800,282.56,51,1028,,,1644471169,1644508891,282.56,2.86,10000,800,182,0.82,0.26,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T12:00:00Z,0,273.36,1644494400,281.69,50,1027,,,1644471169,1644508891,283.31,2.34,10000,800,93,0.84,0.47,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T13:00:00Z,0,273.47,1644498000,282.12,49,1026,,,1644471169,1644508891,283.73,1.51,10000,800,113,0.79,0.45,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T14:00:00Z,0,271.78,1644501600,283.78,38,1026,,,1644471169,1644508891,285.5,0.69,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T15:00:00Z,0,271.78,1644505200,283.78,38,1026,,,1644471169,1644508891,285.5,0.18,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T16:00:01Z,0,270.01,1644508800,282.6,35,1026,,,1644471169,1644508891,284.5,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T17:00:03Z,0,271.74,1644512400,280.5,53,1026,,,1644471169,1644508891,280.5,0,10000,800,0,,0,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T18:00:00Z,0,270.75,1644516000,277.44,56,1026,,,1644471169,1644508891,278.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T19:00:00Z,0,270.86,1644519600,272.87,75,1026,,,1644471169,1644508891,274.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T20:00:01Z,0,270.89,1644523200,274.02,70,1026,,,1644471169,1644508891,275.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T21:00:00Z,0,270,1644526800,271.73,75,1026,,,1644471169,1644508891,273.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T22:00:00Z,0,270.86,1644530400,272.2,75,1026,,,1644557499,1644595364,274.5,0,10000,800,360,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-10T23:00:02Z,0,270.89,1644534001,273.36,70,1026,,,1644557499,1644595364,275.5,0,10000,800,360,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T01:00:00Z,0,270.77,1644541200,271.73,80,1025,,,1644557499,1644595364,273.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T02:00:00Z,0,270.69,1644544800,269.28,86,1025,,,1644557499,1644595364,272.5,0,10000,800,10,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T03:00:00Z,0,270.69,1644548400,270.59,86,1024,,,1644557499,1644595364,272.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T04:00:00Z,0,270.69,1644552000,272.5,86,1024,,,1644557499,1644595364,272.5,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T05:00:00Z,0,269.7,1644555600,271.5,86,1024,,,1644557499,1644595364,271.5,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T06:00:00Z,0,269.64,1644559200,270.5,93,1024,,,1644557499,1644595364,270.5,0.14,10000,800,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T08:00:00Z,0,273.42,1644566400,279.96,63,1025,,,1644557499,1644595364,279.96,1.4,10000,800,225,0.68,0.46,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T09:00:00Z,0,275.69,1644570000,282.46,57,1024,,,1644557499,1644595364,283.85,2.3,10000,800,192,0.88,0.69,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T10:00:00Z,0,274.18,1644573600,282.07,52,1023,,,1644557499,1644595364,283.61,2.94,10000,800,184,1.22,0.99,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T13:00:01Z,0,273.43,1644584400,284.46,42,1021,,,1644557499,1644595364,286.02,1.54,10000,800,186,1.4,1.05,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T14:00:00Z,0,270.9,1644588000,285.8,31,1021,,,1644557499,1644595364,287.5,0.71,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T15:00:00Z,0,270.9,1644591600,285.8,31,1021,,,1644557499,1644595364,287.5,0.19,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T16:00:00Z,0,270.87,1644595200,284.75,33,1021,,,1644557499,1644595364,286.5,0,10000,800,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T17:00:00Z,0,270.86,1644598800,281.5,46,1021,,,1644557499,1644595364,281.5,0,10000,800,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T18:00:00Z,0,270.75,1644602400,277.44,56,1021,,,1644557499,1644595364,278.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T19:00:00Z,0,271.78,1644606000,278.5,61,1022,,,1644557499,1644595364,278.5,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T20:00:00Z,0,272.54,1644609600,276.87,65,1022,,,1644557499,1644595364,278.5,0,10000,800,310,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T21:00:00Z,2,272.57,1644613200,274.53,75,1022,,,1644557499,1644595364,276.5,0,10000,800,340,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T22:00:03Z,19,271.63,1644616800,272.87,80,1022,,,1644643827,1644681837,274.5,0,10000,801,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-11T23:00:01Z,34,271.64,1644620400,273.5,86,1022,,,1644643827,1644681837,273.5,0,10000,802,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T00:00:00Z,45,271.64,1644624000,271.73,86,1022,,,1644643827,1644681837,273.5,0,10000,802,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T01:00:00Z,89,271.63,1644627600,272.2,80,1023,,,1644643827,1644681837,274.5,0,10000,804,360,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T02:00:03Z,71,272.65,1644631200,272.85,81,1023,,,1644643827,1644681837,275.5,0,10000,803,340,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T03:00:00Z,55,271.63,1644634800,272.2,80,1023,,,1644643827,1644681837,274.5,0,10000,803,310,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T04:00:01Z,49,271.64,1644638400,273.5,86,1023,,,1644643827,1644681837,273.5,0,10000,802,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T05:00:00Z,45,271.72,1644642000,272.4,75,1024,,,1644643827,1644681837,275.5,0,10000,802,320,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T06:00:00Z,49,271.72,1644645600,272.85,75,1024,,,1644643827,1644681837,275.5,0.15,10000,802,330,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T07:00:00Z,100,271.72,1644649200,274.42,72,1026,,,1644643827,1644681837,276.08,0.52,10000,804,349,2.18,1.74,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T08:00:00Z,100,273.54,1644652800,278.27,66,1026,,,1644643827,1644681837,279.41,1.19,10000,804,2,2.13,1.73,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T09:00:01Z,100,273.86,1644656400,279.67,62,1026,,,1644643827,1644681837,280.66,1.95,10000,804,0,2,1.76,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T10:00:00Z,100,274.28,1644660000,280.46,60,1026,,,1644643827,1644681837,281.59,2.48,10000,804,4,2.37,2.07,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T11:00:00Z,100,274.77,1644663600,280.91,60,1025,,,1644643827,1644681837,282.11,2.51,10000,804,6,2.38,2.27,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T12:00:00Z,100,275.19,1644667200,280.84,61,1025,,,1644643827,1644681837,282.31,2.06,10000,804,6,2.78,2.71,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T13:00:00Z,100,275.25,1644670800,280.59,62,1025,,,1644643827,1644681837,282.13,1.32,10000,804,8,2.74,2.75,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T14:00:00Z,100,271.67,1644674400,280.08,46,1025,,,1644643827,1644681837,282.5,0.62,10000,804,340,,4.63,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T15:00:00Z,100,270.87,1644678000,280.55,43,1025,,,1644643827,1644681837,282.5,0.17,10000,804,320,,3.6,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T16:00:00Z,100,271.62,1644681600,279.62,49,1025,,,1644643827,1644681837,281.5,0,10000,804,350,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T17:00:00Z,100,271.79,1644685200,277.22,57,1026,,,1644643827,1644681837,279.5,0,10000,804,320,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T18:00:00Z,100,271.78,1644688800,276.41,61,1026,,,1644643827,1644681837,278.5,0,10000,804,10,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T19:00:00Z,100,271.7,1644692400,276.3,65,1026,,,1644643827,1644681837,277.5,0,10000,804,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T20:00:00Z,100,271.78,1644696000,276.41,61,1027,,,1644643827,1644681837,278.5,0,10000,804,340,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T21:00:00Z,100,271.78,1644699600,277.44,61,1027,,,1644643827,1644681837,278.5,0,10000,804,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T22:00:01Z,100,271.78,1644703200,276.41,61,1027,,,1644730153,1644768309,278.5,0,10000,804,350,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-12T23:00:01Z,100,271.78,1644706800,277.44,61,1027,,,1644730153,1644768309,278.5,0,10000,804,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T00:00:00Z,100,272.54,1644710400,276.41,65,1027,,,1644730153,1644768309,278.5,0,10000,804,330,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T01:00:00Z,100,272.59,1644714000,274.46,70,1027,,,1644730153,1644768309,277.5,0,10000,804,360,,3.6,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T02:00:00Z,100,273.47,1644717600,274.81,75,1026,,,1644730153,1644768309,277.5,0,10000,804,340,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T04:00:00Z,100,273.47,1644724800,276.3,75,1026,,,1644730153,1644768309,277.5,0,10000,804,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T05:00:00Z,100,273.47,1644728400,275.7,75,1027,,,1644730153,1644768309,277.5,0,10000,804,350,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T06:00:00Z,100,273.47,1644732000,275.7,75,1027,,,1644730153,1644768309,277.5,0.02,10000,804,360,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T07:00:00Z,100,276.2,1644735600,276.63,97,1029,,,1644730153,1644768309,276.63,0.06,273,804,102,1.6,1.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T08:00:02Z,100,276.76,1644739201,277.19,97,1030,,,1644730153,1644768309,277.19,0.13,184,804,119,1.51,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T09:00:00Z,100,277.86,1644742800,278.3,97,1030,,,1644730153,1644768309,278.3,0.22,141,804,122,1.61,1.16,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T10:00:00Z,100,278.97,1644746400,279.41,97,1029,,,1644730153,1644768309,279.41,0.31,136,804,127,1.67,1.19,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T11:00:00Z,100,276.29,1644750000,276.87,96,1029,,,1644730153,1644768309,276.87,0.31,184,804,137,1.49,1.01,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T12:00:00Z,100,276.27,1644753600,277,95,1028,,,1644730153,1644768309,277,0.25,997,804,156,1.5,1.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T13:00:00Z,99,276.16,1644757200,277.34,92,1028,,,1644730153,1644768309,277.34,0.2,3027,804,158,1.6,1.23,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T14:00:00Z,100,275.51,1644760800,278.5,81,1026,,,1644730153,1644768309,278.5,0.09,10000,804,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T16:00:00Z,99,275.53,1644768000,277.5,87,1025,,,1644730153,1644768309,277.5,0,10000,804,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T17:00:00Z,98,275.53,1644771600,277.5,87,1025,,,1644730153,1644768309,277.5,0,10000,804,0,,0,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T18:00:00Z,98,275.48,1644775200,276.5,93,1025,,,1644730153,1644768309,276.5,0,10000,804,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T19:00:00Z,98,275.48,1644778800,276.5,93,1025,,,1644730153,1644768309,276.5,0,10000,804,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T20:00:00Z,97,275.48,1644782400,276.5,93,1025,,,1644730153,1644768309,276.5,0,10000,804,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T21:00:00Z,96,275.48,1644786000,276.5,93,1025,,,1644730153,1644768309,276.5,0,10000,804,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T22:00:00Z,95,275.48,1644789600,276.5,93,1025,,,1644816479,1644854781,276.5,0,10000,804,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-13T23:00:00Z,92,274.55,1644793200,276.5,87,1025,,,1644816479,1644854781,276.5,0,10000,804,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T00:00:00Z,86,274.49,1644796800,275.5,93,1024,,,1644816479,1644854781,275.5,0,10000,804,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T01:00:00Z,54,273.56,1644800400,275.5,87,1024,,,1644816479,1644854781,275.5,0,10000,803,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T02:00:01Z,58,272.58,1644804000,273.5,93,1024,,,1644816479,1644854781,273.5,0,10000,803,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T03:00:00Z,63,272.58,1644807600,271.03,93,1023,,,1644816479,1644854781,273.5,0,10000,803,360,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T04:00:00Z,65,273.49,1644811200,274.5,93,1023,,,1644816479,1644854781,274.5,0,10000,803,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T05:00:00Z,65,272.65,1644814800,274.5,87,1023,,,1644816479,1644854781,274.5,0,10000,803,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T06:00:01Z,53,272.65,1644818400,274.5,87,1023,,,1644816479,1644854781,274.5,0.12,10000,803,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T07:00:00Z,40,274.45,1644822000,276.08,89,1026,,,1644816479,1644854781,276.08,0.54,10000,802,217,1.03,0.95,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-02-14T08:00:00Z,40,275.82,1644825600,278.3,84,1025,,,1644816479,1644854781,278.3,1.2,10000,802,200,1.11,1.05,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
